#vuds_ident alpha delta id_iau id_candels z_spec zflags magi model age age_loweff1sig age_higheff1sig log_stellar_mass stellar_mass_loweff1sig stellar_mass_higheff1sig log_star_formation_rate star_formation_rate_loweff1sig star_formation_rate_higheff1sig log_specific_sfr specific_sfr_loweff1sig specific_sfr_higheff1sig m_k k ek z_1a ra dec flag
511236449  150.07829285 2.35781908 VUDS-J100018.79+022128.1 15089 2.4249 1 24.079 1 433311000 54439800 1959330000 10.4771 10.1111 10.6511 1.98773 1.51082 2.41857 -8.50334 -9.14681 -7.67458 -24.149 22.704 0.046 2.4249 150.07829285 2.35781908 1
511236728  150.09892273 2.34693599 VUDS-J100023.74+022048.9 13963 2.5512 2 24.667 2 335033000 131882000 764900000 9.5684 9.36532 9.74059 1.22954 0.992345 1.45802 -8.33844 -8.69503 -7.95817 -21.887 24.664 0.277 2.5512 150.09892273 2.34693599 2
511236742  150.0880127 2.35035706 VUDS-J100021.12+022101.2 14299 2.5558 4 23.809 11 1422110000 1099540000 2060050000 10.7142 10.645 10.7835 1.75777 1.65245 1.85176 -8.96135 -9.07945 -8.85047 -23.756 22.405 0.035 2.5558 150.0880127 2.35035706 4
511236765  150.09710693 2.34927607 VUDS-J100023.30+022057.3 14176 2.4662 4 22.883 12 328751000 50646000 745953000 10.1812 9.81848 10.3213 1.69144 1.55262 2.46405 -8.50456 -8.72226 -7.33702 -23.484 22.683 0.045 2.4662 150.09710693 2.34927607 4
511236775  150.09208679 2.35133791 VUDS-J100022.09+022104.8 14321 2.9162 4 24.602 11 510956000 284310000 886551000 9.50028 9.31886 9.6553 1.03187 0.91782 1.147 -8.47664 -8.70081 -8.21103 -21.309 24.009 0.13 2.9162 150.09208679 2.35133791 4
511237363  150.07060242 2.35480189 VUDS-J100016.94+022117.2 14624 3.6097 2 24.226 5 1280390000 802798000 1562770000 10.5169 10.4239 10.5971 1.53841 1.42678 1.70316 -8.97659 -9.11758 -8.77021 -23.355 23.088 0.074 3.6097 150.07060242 2.35480189 2
511237379  150.12994385 2.35028911 VUDS-J100031.18+022101.0 -99.9 2.5520 1 22.581 4 441208000 261049000 715466000 9.87068 9.75418 9.97457 1.40685 1.32266 1.50996 -8.50098 -8.6313 -8.26979 -22.569 23.606 0.102 2.552 150.12994385 2.35028911 1
511237677  150.12420654 2.34890389 VUDS-J100029.81+022056.0 14132 2.0512 1 24.609 10 93211800 48418000 157722000 8.81518 8.61447 8.94387 1.1605 0.935964 1.31264 -7.63111 -7.97975 -7.30617 -20.215 24.217 0.202 2.0512 150.12420654 2.34890389 1
511238326  150.12768555 2.34440303 VUDS-J100030.64+022039.8 13804 3.5284 1 24.958 3 508931000 215792000 985182000 9.59167 9.37195 9.76602 1.07409 0.917181 1.26832 -8.5268 -8.80641 -8.13874 -21.261 24.038 0.154 3.5284 150.12768555 2.34440303 1
511238602  150.06562805 2.34247398 VUDS-J100015.75+022032.9 13612 2.7648 2 24.785 3 329841000 147831000 610933000 9.33971 9.12931 9.5162 1.01947 0.89823 1.20408 -8.32036 -8.57618 -7.99791 -21.036 24.711 0.343 2.7648 150.06562805 2.34247398 2
511239330  150.06770325 2.33478904 VUDS-J100016.24+022005.2 12959 4.3008 2 24.229 12 306437000 120014000 647336000 10.3038 10.1161 10.4768 2.03531 1.83402 2.29424 -8.25332 -8.59789 -7.89073 -24.084 23.26 0.105 4.3008 150.06770325 2.33478904 2
511239525  150.133255 2.33610702 VUDS-J100031.98+022009.9 13054 1.8980 1 24.577 5 172948000 97486900 371039000 8.9952 8.83878 9.15056 0.935779 0.737577 1.10077 -8.05931 -8.37919 -7.69783 -20.592 24.076 0.187 1.898 150.133255 2.33610702 1
511239956  150.08209229 2.33358097 VUDS-J100019.70+022000.8 12862 1.9255 4 23.652 5 250113000 129326000 555737000 9.86106 9.77599 9.95315 1.65568 1.32734 1.84323 -8.20173 -8.58746 -7.96805 -22.309 22.748 0.059 1.9255 150.08209229 2.33358097 4
511240238  150.12625122 2.33113408 VUDS-J100030.30+021952.0 12682 2.9997 2 24.717 13 654408000 304004000 1396870000 10.3263 10.174 10.4614 1.68981 1.45502 1.90744 -8.63144 -8.97364 -8.28728 -23.362 23.493 0.117 2.9997 150.12625122 2.33113408 2
511240251  150.10055542 2.33141708 VUDS-J100024.13+021953.1 12689 3.0700 1 24.811 11 52250500 46966600 109176000 8.98266 8.91925 9.14899 1.52622 1.32846 1.64252 -7.36949 -7.69508 -7.25424 -20.635 24.511 0.292 3.07 150.10055542 2.33141708 1
511240736  150.07281494 2.3283999 VUDS-J100017.47+021942.2 12437 0.3412 1 24.570 10 1509000000 403752000 5597560000 8.13524 7.49123 8.40578 -1.4057 -2.66319 -0.93639 -9.75907 -11.3146 -8.41627 -16.054 24.654 0.302 0.3412 150.07281494 2.3283999 1
511240861  150.09550476 2.32737803 VUDS-J100022.92+021938.5 12351 0.3493 3 24.720 8 1045980000 391352000 2466720000 7.67565 7.50448 7.85371 -1.16485 -1.45751 -0.860144 -8.84302 -9.25203 -8.42223 -16.287 -99.9 -99.9 0.3493 150.09550476 2.32737803 3
511240899  150.10743713 2.32722092 VUDS-J100025.78+021937.9 12332 2.7794 39 24.960 10 177862000 97618100 407358000 9.19868 9.00357 9.37639 1.0931 0.925012 1.33405 -8.08351 -8.39986 -7.69613 -20.881 24.645 0.29 2.7794 150.10743713 2.32722092 39
511241910  150.14103699 2.31960106 VUDS-J100033.84+021910.5 11778 1.4520 1 23.762 11 50139000 46350700 54236900 8.98612 8.88784 9.02951 1.62703 1.52161 1.72138 -7.30058 -7.36898 -7.23219 -20.245 22.92 0.076 1.452 150.14103699 2.31960106 1
511242800  150.07717896 2.3098619 VUDS-J100018.52+021835.5 11210 0.1231 24 19.366 1 316975000 292641000 342821000 8.90006 8.86602 8.93406 -0.301842 -0.371259 -0.232506 -9.20197 -9.2713 -9.13263 -19.681 18.875 0.0020 0.1231 150.07717896 2.3098619 24
511243738  150.07435608 2.3050561 VUDS-J100017.84+021818.2 32480 5.1874 9 24.557 2 685993000 329146000 928948000 10.4024 10.2063 10.5574 1.6574 1.10949 1.93907 -8.73963 -9.38857 -8.33311 -23.223 24.053 0.172 5.1874 150.07435608 2.3050561 9
511244010  150.13882446 2.30706906 VUDS-J100033.31+021825.4 10701 3.2879 3 24.289 3 673412000 372389000 1163800000 9.74496 9.56894 9.88929 1.12218 0.99569 1.24416 -8.62532 -8.86794 -8.38427 -21.614 23.667 0.116 3.2879 150.13882446 2.30706906 3
511244275  150.07060242 2.3052249 VUDS-J100016.94+021818.8 10540 2.9387 1 24.303 13 1090600000 574124000 1690590000 10.4602 10.3467 10.5634 1.60878 1.43157 1.76932 -8.85768 -9.08644 -8.60923 -23.309 23.172 0.078 2.9387 150.07060242 2.3052249 1
511244334  150.08956909 2.29800701 VUDS-J100021.49+021752.8 9866 3.8322 2 24.386 10 130582000 51220700 305268000 9.39693 9.19655 9.58333 1.52171 1.28705 1.73111 -7.88501 -8.22916 -7.51997 -21.5 24.312 0.214 3.8322 150.08956909 2.29800701 2
511244353  150.09921265 2.29843712 VUDS-J100023.81+021754.3 9908 2.3826 1 23.291 1 314379000 141291000 622692000 9.87572 9.71054 10.0112 1.54776 1.40234 1.72366 -8.35581 -8.60997 -8.01517 -22.564 23.37 0.089 2.3826 150.09921265 2.29843712 1
511244389  150.09701538 2.29567599 VUDS-J100023.28+021744.4 9683 0.0000 4 24.152 1 415921000 141041000 2066910000 7.31563 7.24126 7.38082 -2.62196 -2.99219 -2.30395 -8.67665 -9.41775 -8.07442 22.992 22.992 0.082 0.0 150.09701538 2.29567599 4
511244572  150.09376526 2.30411506 VUDS-J100022.50+021814.8 10446 1.8921 2 24.823 5 352938000 161870000 680811000 9.12178 8.94023 9.27146 0.762655 0.607064 0.990398 -8.34587 -8.62685 -8.02635 -20.363 24.087 0.217 1.8921 150.09376526 2.30411506 2
511244889  150.14743042 2.30163193 VUDS-J100035.38+021805.8 10201 3.3058 3 23.870 3 815933000 561453000 1153050000 10.1824 10.0747 10.2737 1.40749 1.33183 1.48339 -8.77319 -8.88614 -8.63327 -22.402 22.654 0.058 3.3058 150.14743042 2.30163193 3
511245061  150.13021851 2.30009508 VUDS-J100031.25+021800.3 10082 2.5487 22 24.493 13 417143000 219586000 756598000 9.76836 9.61355 9.90291 1.36021 1.19804 1.4763 -8.40991 -8.66575 -8.15342 -22.1 23.764 0.134 2.5487 150.13021851 2.30009508 22
511245062  150.12980652 2.30009294 VUDS-J100031.15+021800.3 10059 2.4615 2 24.857 9 1606840000 1035080000 2107710000 9.88441 9.75373 9.99136 0.841616 0.747503 0.950509 -9.04311 -9.17642 -8.85842 -21.712 -99.9 -99.9 2.4615 150.12980652 2.30009294 2
511245108  150.12228394 2.29984307 VUDS-J100029.34+021759.4 10125 2.1235 2 24.488 11 50965100 46593700 55746600 9.33173 9.28452 9.38643 1.9828 1.90311 2.0625 -7.31706 -7.39666 -7.23746 -21.181 23.052 0.059 2.1235 150.12228394 2.29984307 2
511245269  150.11506653 2.29954195 VUDS-J100027.61+021758.3 10034 2.4920 3 24.782 8 488865000 235438000 889156000 9.60676 9.42376 9.74888 1.08603 0.940126 1.2693 -8.5125 -8.76204 -8.17854 -21.294 23.718 0.152 2.492 150.11506653 2.29954195 3
511245286  150.10998535 2.29870391 VUDS-J100026.39+021755.3 9909 2.5792 4 24.910 8 744516000 362351000 1328190000 9.46206 9.26331 9.62341 0.770589 0.640814 0.939409 -8.69269 -8.93799 -8.38324 -20.965 24.341 0.217 2.5792 150.10998535 2.29870391 4
511245444  150.14608765 2.29711103 VUDS-J100035.06+021749.5 9786 3.0385 4 24.329 5 1098010000 714810000 1562730000 9.71699 9.57639 9.83603 0.867191 0.789762 0.960255 -8.84764 -8.99009 -8.67939 -21.104 23.673 0.116 3.0385 150.14608765 2.29711103 4
511248199  150.05664062 2.44539404 VUDS-J100013.59+022643.4 21882 3.0497 3 24.963 10 227276000 104456000 499912000 9.03156 8.78301 9.25906 0.861955 0.728604 1.06503 -8.14457 -8.48401 -7.76182 -20.406 24.823 0.329 3.0497 150.05664062 2.44539404 3
511251542  150.05931091 2.42133594 VUDS-J100014.23+022516.8 20165 2.5474 3 24.221 1 344268000 173577000 784473000 10.193 10.0755 10.2933 1.80193 1.45067 1.99269 -8.41811 -8.8373 -8.10833 -22.661 22.771 0.061 2.5474 150.05931091 2.42133594 3
511254260  150.05787659 2.40095401 VUDS-J100013.88+022403.4 18476 2.634 1 24.471 13 438013000 306022000 785241000 10.6001 10.5189 10.6903 2.15586 2.04862 2.25041 -8.44789 -8.5794 -8.33032 -24.181 22.641 0.047 2.634 150.05787659 2.40095401 1
511257081  150.05366516 2.374259 VUDS-J100012.87+022227.3 16325 3.556 1 24.815 11 96468700 48554200 176309000 9.13854 8.97126 9.32057 1.45519 1.23043 1.65416 -7.66127 -8.04276 -7.31612 -20.833 24.82 0.321 3.556 150.05366516 2.374259 1
511257095  150.05230713 2.36860991 VUDS-J100012.55+022206.9 15797 3.397 1 24.985 1 217862000 54599600 704919000 10.1451 9.95439 10.3188 1.88732 1.6404 2.31141 -8.17578 -8.63538 -7.65254 -23.684 23.892 0.135 3.397 150.05230713 2.36860991 1
511260418  150.05490112 2.36191511 VUDS-J100013.17+022142.8 15309 2.5183 2 24.787 9 1596090000 1252860000 2073350000 10.7964 10.7184 10.8744 1.77303 1.68011 1.85875 -9.04132 -9.17094 -8.92971 -24.077 22.618 0.043 2.5183 150.05490112 2.36191511 2
511261952  150.05834961 2.35261011 VUDS-J100014.00+022109.3 14429 0.8518 9 24.879 11 173066000 55227600 592265000 8.51609 8.31547 8.73788 0.481457 0.142055 0.690035 -8.04783 -8.56034 -7.6219 -18.873 24.031 0.155 0.8518 150.05834961 2.35261011 9
511263274  150.05322266 2.33562589 VUDS-J100012.77+022008.2 12992 2.6967 3 24.344 5 315312000 158695000 511548000 9.61346 9.48202 9.73892 1.34431 1.17934 1.48889 -8.25905 -8.52314 -8.01562 -21.507 23.478 0.102 2.6967 150.05322266 2.33562589 3
511265048  150.05186462 2.33257508 VUDS-J100012.44+021957.2 12756 3.3703 3 24.734 3 516138000 223384000 1002110000 9.69 9.47841 9.85164 1.14893 0.988104 1.36132 -8.5447 -8.8211 -8.15465 -21.514 24.245 0.117 3.3703 150.05186462 2.33257508 3
511265716  150.05659485 2.3263061 VUDS-J100013.58+021934.7 12278 2.9803 3 24.512 4 1791480000 1402730000 2031400000 10.483 10.3837 10.5845 1.24406 1.04105 1.42577 -9.19728 -9.53809 -9.03676 -23.41 23.537 0.105 2.9803 150.05659485 2.3263061 3
511451872  150.1086731 2.55313301 VUDS-J100026.08+023311.2 29038 6.4418 1 24.565 1 352852000 150737000 632474000 10.576 10.363 10.7365 2.20656 1.97765 2.44898 -8.36844 -8.68478 -8.00116 -24.04 23.702 0.122 6.4418 150.1086731 2.55313301 1
511451895  150.10719299 2.5537169 VUDS-J100025.72+023313.3 28490 2.2597 1 24.565 12 173467000 97010200 386799000 9.2786 9.08255 9.44999 1.20338 1.0561 1.36638 -8.0741 -8.36496 -7.71641 -21.381 24.107 0.174 2.2597 150.10719299 2.5537169 1
511452936  150.13273621 2.551862 VUDS-J100031.85+023306.7 28911 2.9807 3 24.867 11 676282000 287371000 1388590000 9.4374 9.20034 9.62131 0.77847 0.579295 1.01678 -8.65668 -8.97825 -8.24318 -21.054 24.742 0.317 2.9807 150.13273621 2.551862 3
511452944  150.1270752 2.548769 VUDS-J100030.49+023255.5 28622 3.0430 2 24.934 1 501122000 218198000 1045550000 9.75421 9.55774 9.91207 1.21564 1.02099 1.44128 -8.54245 -8.85652 -8.14935 -21.768 -99.9 -99.9 3.043 150.1270752 2.548769 2
511453215  150.10015869 2.55263305 VUDS-J100024.03+023309.4 28725 3.3566 2 24.834 2 497287000 234090000 947906000 9.84889 9.66599 9.99324 1.3166 1.15042 1.49717 -8.53433 -8.81388 -8.1715 -21.961 23.817 0.117 3.3566 150.10015869 2.55263305 2
511453677  150.11155701 2.54973507 VUDS-J100026.77+023259.0 28849 3.0247 13 23.742 7 1706600000 1329380000 1977900000 11.2787 11.2168 11.336 2.19675 2.12855 2.26698 -9.09194 -9.17207 -9.01738 -25.087 21.604 0.021 3.0247 150.11155701 2.54973507 13
511453930  150.11300659 2.54828191 VUDS-J100027.12+023253.8 28403 2.4745 4 24.289 10 112590000 50408900 212090000 8.99633 8.80184 9.15492 1.16434 1.04157 1.38556 -7.78413 -8.08483 -7.52327 -19.956 23.725 0.148 2.4745 150.11300659 2.54828191 4
511454029  150.08822632 2.54746699 VUDS-J100021.17+023250.8 28584 3.0759 2 24.934 2 382105000 157323000 812785000 9.34057 9.10222 9.54363 0.944118 0.762423 1.13504 -8.39673 -8.71633 -8.01673 -20.767 -99.9 -99.9 3.0759 150.08822632 2.54746699 2
511454055  150.09724426 2.54588509 VUDS-J100023.33+023245.1 28579 3.6143 2 23.566 8 1058730000 591849000 1463020000 10.1224 9.97807 10.2405 1.28241 1.1209 1.41612 -8.85339 -9.04651 -8.60385 -22.789 23.866 0.135 3.6143 150.09724426 2.54588509 2
511454231  150.09197998 2.54471302 VUDS-J100022.07+023240.9 28439 2.9858 2 23.181 11 50126100 46346900 54213400 9.60015 9.56605 9.63425 2.29684 2.22873 2.36701 -7.30022 -7.36837 -7.23207 -21.992 23.037 0.063 2.9858 150.09197998 2.54471302 2
511454789  150.06811523 2.54212999 VUDS-J100016.34+023231.6 28369 2.1484 3 24.558 1 269577000 123188000 498658000 9.30208 9.12244 9.45052 1.05333 0.905744 1.28234 -8.23449 -8.51141 -7.89745 -20.848 -99.9 -99.9 2.1484 150.06811523 2.54212999 3
511454886  150.08508301 2.54205608 VUDS-J100020.41+023231.4 28372 1.1622 22 25.189 5 1693240000 626243000 3551830000 9.06382 8.8947 9.21685 -0.00636891 -0.222047 0.299971 -9.07373 -9.41643 -8.6216 -19.542 24.073 0.161 1.1622 150.08508301 2.54205608 22
511454988  150.13702393 2.54127598 VUDS-J100032.88+023228.5 28308 2.1374 2 24.421 1 342488000 189474000 742263000 9.87492 9.76623 9.98115 1.27424 0.838995 1.59341 -8.63125 -9.09963 -8.18415 -21.988 23.042 0.075 2.1374 150.13702393 2.54127598 2
511462607  150.10084534 2.48639107 VUDS-J100024.20+022911.0 24659 3.8363 2 24.996 2 954062000 553490000 1335120000 10.1609 10.0009 10.2808 1.25927 0.962804 1.48951 -8.90747 -9.23715 -8.60353 -22.496 -99.9 -99.9 3.8363 150.10084534 2.48639107 2
511462961  150.1113739 2.48699808 VUDS-J100026.73+022913.1 24764 2.3291 2 24.436 13 50191600 46366200 54332500 9.20151 9.16648 9.23654 1.89706 1.829 1.96703 -7.30303 -7.37308 -7.23297 -21.862 23.321 0.09 2.3291 150.1113739 2.48699808 2
511463302  150.12669373 2.48228312 VUDS-J100030.40+022856.2 24373 0.6548 3 24.429 13 55072500 47763800 161484000 8.43259 8.34928 8.59381 0.768794 0.556676 1.08961 -7.62788 -8.01424 -7.27468 -19.972 23.353 0.116 0.6548 150.12669373 2.48228312 3
511463557  150.12016296 2.48228407 VUDS-J100028.83+022856.2 24408 2.4794 1 24.649 1 668150000 305985000 1603970000 10.282 10.1589 10.3895 1.61138 1.30805 1.83336 -8.68588 -9.07269 -8.37781 -22.91 22.72 0.061 2.4794 150.12016296 2.48228407 1
511463578  150.13682556 2.48253489 VUDS-J100032.83+022857.1 24391 4.0073 3 24.956 11 387392000 155675000 804114000 9.53982 9.29273 9.74612 1.15625 0.997149 1.36477 -8.38234 -8.68567 -8.00655 -21.669 -99.9 -99.9 4.0073 150.13682556 2.48253489 3
511463719  150.07696533 2.47734094 VUDS-J100018.47+022838.4 24059 2.4719 3 24.229 1 619496000 348072000 1219290000 10.0072 9.88755 10.1249 1.3288 1.07809 1.4682 -8.70475 -9.05028 -8.47067 -22.26 23.31 0.093 2.4719 150.07696533 2.47734094 3
511464295  150.072052 2.47751808 VUDS-J100017.29+022839.0 24044 2.8725 2 23.76 11 1511030000 681992000 3461510000 7.67967 7.56745 7.82204 -1.33261 -1.62171 -1.03509 -9.01793 -9.39371 -8.6565 -16.457 23.672 0.131 0.2641 150.072052 2.47751808 3
511464300  150.07498169 2.4778409 VUDS-J100017.99+022840.2 24058 3.3743 4 24.795 4 474992000 203214000 919696000 9.58089 9.36567 9.76156 1.06928 0.941327 1.2737 -8.49517 -8.76039 -8.12516 -21.239 24.172 0.227 3.3743 150.07498169 2.4778409 4
511464730  150.06117249 2.4745369 VUDS-J100014.68+022828.3 23841 3.395 2 24.809 12 176507000 107076000 365305000 10.0501 9.91259 10.1868 1.9708 1.81531 2.06904 -8.06642 -8.34919 -7.89013 -23.265 23.469 0.107 3.395 150.06117249 2.4745369 1
511465281  150.06411743 2.46984291 VUDS-J100015.38+022811.4 23584 3.641 33 24.288 13 137559000 52798500 291923000 9.36064 9.19715 9.53062 1.43673 1.28312 1.64333 -7.93206 -8.18525 -7.57596 -21.502 24.09 0.243 3.62 150.06411743 2.46984291 9
511465653  150.12161255 2.46815896 VUDS-J100029.18+022805.3 23441 3.1161 3 24.95 1 352726000 152226000 734540000 9.5568 9.36221 9.73711 1.19267 1.01719 1.38701 -8.36923 -8.67962 -8.01365 -21.544 24.777 0.351 3.1161 150.12161255 2.46815896 3
511466268  150.08972168 2.46296811 VUDS-J100021.53+022746.6 23126 4.6734 2 24.574 13 196805000 94392600 459101000 10.2194 10.0255 10.4006 2.12193 1.89354 2.34552 -8.08688 -8.47584 -7.66474 -24.09 22.993 0.066 4.6734 150.08972168 2.46296811 2
511466339  150.09544373 2.46301603 VUDS-J100022.90+022746.8 23141 3.4139 2 24.465 10 55346200 47839700 131054000 9.25185 9.08996 9.36465 1.65501 1.47858 1.76679 -7.57529 -7.83547 -7.28551 -21.719 23.124 0.075 3.4139 150.09544373 2.46301603 2
511479277  150.05305481 2.53840804 VUDS-J100012.73+023218.2 28153 2.4463 9 24.971 2 137106000 52411900 363949000 9.67797 9.47711 9.88049 1.77474 1.44455 1.88327 -7.89717 -8.43396 -7.62081 -22.464 23.5 0.11 2.4463 150.05305481 2.53840804 9
511489252  150.05967712 2.47008801 VUDS-J100014.32+022812.3 23589 2.295 1 24.069 6 708387000 353390000 1150530000 9.92982 9.80344 10.0389 1.27412 1.14429 1.44495 -8.6827 -8.87109 -8.3849 -22.192 23.16 0.102 2.295 150.05967712 2.47008801 1
5120995916 150.19116211 2.28008008 VUDS-J100045.88+021648.2 8367 2.8202 2 24.535 13 176349000 97939300 375853000 9.4571 9.26834 9.62895 1.40569 1.25401 1.50056 -8.05373 -8.34358 -7.73651 -21.606 -99.9 -99.9 2.8202 150.19116211 2.28008008 2
5120996922 150.14660645 2.27185702 VUDS-J100035.18+021618.6 7737 2.5595 2 24.622 10 225571000 111227000 478008000 9.41209 9.22549 9.57589 1.23765 1.01915 1.44794 -8.15984 -8.4989 -7.84765 -21.246 23.953 0.185 2.5595 150.14660645 2.27185702 2
5121002466 150.18370056 2.235708 VUDS-J100044.08+021408.5 4796 3.0053 1 24.986 2 1628090000 952223000 1961010000 10.027 9.91056 10.1437 0.786071 0.600411 0.953869 -9.21019 -9.54477 -9.02363 -22.05 24.202 0.196 3.0053 150.18370056 2.235708 1
5121227995 150.14370728 2.41288495 VUDS-J100034.48+022446.3 35472 5.9365 1 24.803 2 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -22.47 24.498 0.242 5.9365 150.14370728 2.41288495 1
5121228702 150.15496826 2.41266203 VUDS-J100037.19+022445.5 19443 3.6028 2 24.889 3 1334790000 980803000 1572030000 9.8757 9.75342 10.0279 0.829103 0.740069 0.955028 -9.04627 -9.21908 -8.89465 -22.058 23.841 0.133 3.6028 150.15496826 2.41266203 2
5121244426 150.17303467 2.3048141 VUDS-J100041.52+021817.3 10525 3.0683 2 23.967 3 712923000 423043000 1073380000 9.65614 9.48922 9.78332 0.951492 0.848537 1.12486 -8.68994 -8.85856 -8.40284 -21.365 23.736 0.124 3.0683 150.17303467 2.3048141 2
5131010085 150.15454102 2.1871531 VUDS-J100037.08+021113.7 515 3.2692 1 25.073 12 246907000 104014000 668499000 10.0968 9.90264 10.2871 1.93948 1.61928 2.103 -8.13698 -8.65511 -7.79314 -23.022 23.469 0.113 3.2692 150.15454102 2.1871531 1
5131463678 150.19586182 2.48250008 VUDS-J100047.00+022856.9 24389 4.0320 3 25.186 2 1168530000 1026060000 1336680000 10.7869 10.7055 10.8976 0.874889 0.756038 1.72251 -9.86457 -10.0559 -9.11702 -23.939 23.796 0.167 4.032 150.19586182 2.48250008 3
5131466685 150.19128418 2.46022105 VUDS-J100045.90+022736.7 22947 0.0000 3 25.154 -999 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.99 23.417 0.107 0.0 150.19128418 2.46022105 3
5140000196 150.20507812 2.39452052 VUDS-J100049.21+022340.2 17962 4.9206 1 25.601 -999 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.99 -99.9 -99.9 4.9206 150.20507812 2.39452052 1
5150100059 150.16760254 2.31769991 VUDS-J100040.22+021903.7 -99.9 5.7143 9 24.9 1 330573000 125377000 660444000 9.54166 9.24859 9.84201 1.22038 0.979499 1.5353 -8.31748 -8.67018 -7.91344 -21.406 -99.9 -99.9 5.7143 150.16760254 2.31769991 9
5170092067 150.16036987 2.24597907 VUDS-J100038.48+021445.5 5650 0.0000 4 24.37 6 50288600 46394900 54509100 7.44207 7.36066 7.51322 -2.87693 -3.00266 -2.74391 -7.70249 -7.77281 -7.63247 22.933 22.933 0.057 0.0 150.16036987 2.24597907 4
5170092993 150.15727234 2.25148702 VUDS-J100037.74+021505.3 6087 0.0000 4 23.785 5 1057910000 237482000 6607180000 7.17496 7.02004 7.53282 -2.77821 -3.07615 -2.21098 -8.87263 -9.93575 -8.1755 23.176 23.176 0.083 0.0 150.15727234 2.25148702 4
5170103321 150.20213318 2.31016707 VUDS-J100048.51+021836.6 10955 0.0000 4 23.465 4 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 22.216 22.216 0.037 0.0 150.20213318 2.31016707 4
5170103908 150.16996765 2.31311393 VUDS-J100040.79+021847.2 11188 0.0000 4 23.857 5 11834300000 50544200 13320200000 7.53704 7.50206 7.57865 -2.87465 -2.95743 -2.80611 -10.3696 -10.4922 -7.59842 23.267 23.267 0.091 0.0 150.16996765 2.31311393 4
5170115232 150.20368958 2.37774396 VUDS-J100048.88+022239.8 16630 3.8373 2 24.761 11 50121400 46345500 54204900 10.75 10.716 10.784 3.39995 3.33192 3.46798 -7.30005 -7.36809 -7.23202 -25.046 21.91 0.024 3.8373 150.20368958 2.37774396 2
5170129092 150.2016449 2.4576931 VUDS-J100048.39+022727.6 22786 0.0000 4 22.813 4 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 20.703 20.703 0.01 0.0 150.2016449 2.4576931 4
5170131678 150.19395447 2.47101593 VUDS-J100046.55+022815.6 23651 2.4009 3 24.527 2 753981000 375794000 1272500000 9.88375 9.73428 10.0159 1.16427 1.03904 1.33661 -8.72056 -8.92562 -8.4315 -22.101 23.536 0.137 2.4009 150.19395447 2.47101593 3
5170134721 150.18475342 2.48860312 VUDS-J100044.33+022918.9 24858 0.0000 4 22.654 4 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 21.094 21.094 0.014 0.0 150.18475342 2.48860312 4
5181222312 150.18655396 2.45533109 VUDS-J100044.77+022719.1 22684 3.0146 1 25.386 2 1714660000 1492810000 1911050000 11.1729 11.1215 11.2908 0.369537 0.254562 1.45304 -10.8318 -10.9462 -9.8943 -24.821 22.252 0.032 3.0146 150.18655396 2.45533109 1
5181242844 150.16322327 2.31426406 VUDS-J100039.17+021851.3 11487 5.3353 1 25.654 1 550668000 368130000 892131000 10.9597 10.8668 11.1038 1.90212 0.985706 2.57096 -9.15479 -9.91626 -8.43616 -24.152 24.143 0.081 5.3353 150.16322327 2.31426406 1
5181246058 150.17736816 2.45722795 VUDS-J100042.56+022726.0 22724 3.6118 1 25.617 13 148598000 53476700 348272000 9.54256 9.35679 9.74 1.57531 1.35328 1.78825 -7.97174 -8.3136 -7.61036 -21.811 24.641 0.335 3.6118 150.17736816 2.45722795 1
5181465570 150.1474762 2.46836305 VUDS-J100035.39+022806.1 23457 3.2353 1 25.555 13 363528000 116822000 860334000 10.004 9.79107 10.1815 1.58027 1.4161 1.96379 -8.42809 -8.74099 -7.85076 -22.744 24.005 0.159 3.2353 150.1474762 2.46836305 1
5181466520 150.15885925 2.46121097 VUDS-J100038.12+022740.3 36576 4.5202 3 25.331 11 347340000 117209000 843820000 9.38677 8.93504 9.83504 1.04064 0.827976 1.33327 -8.32132 -8.74172 -7.85405 -18.991 -99.9 -99.9 4.5202 150.15885925 2.46121097 3
519711055  150.13505554 2.48604393 VUDS-J100032.41+022909.7 24631 4.815 3 88.0 -999 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.99 -99.9 -99.9 4.815 150.13505554 2.48604393 3
