# FIELD  ID_V2.1D ID_V4.0 RA_1       DEC_1    Z_MOSFIRE MASKNAME TARGET id   x        y        ra_2        dec_2     SEflags iso_area Kstot    eKstot    ksauto    Ks_flux_radius Ks_rkron_circ Kstot07  eKstot07  apcorr   B            eB         wB  G          eG         wG  Gp        eGp      wGp Hl        eHl       wHl  Hs        eHs       wHs  I          eI         wI  IA427        eIA427     wIA427 IA464        eIA464     wIA464 IA484        eIA484   wIA484 IA505        eIA505     wIA505 IA527        eIA527     wIA527 IA574       eIA574     wIA574 IA624        eIA624     wIA624 IA679       eIA679     wIA679 IA709       eIA709     wIA709 IA738       eIA738     wIA738 IA767      eIA767     wIA767 IA827       eIA827    wIA827 J1        eJ1        wJ1  J2        eJ2        wJ2  J3        eJ3        wJ3  Ks2       eKs2      wKs2 Ks        eKs       wKs  NB118       eNB118    wNB118 NB209       eNB209    wNB209 R           eR         wR  Rp          eRp        wRp U            eU         wU  V           eV         wV  Z          eZ         wZ  Zp         eZp        wZp f_F125W   e_F125W   w_F125W f_F160W  e_F160W   w_F160W id_irac CH1     eCH1    wCH1 CH2       eCH2    wCH2 CH3      eCH3   wCH3 CH4       eCH4   wCH4 wmin_optical wmin_fs wmin_jhk wmin_hst wmin_irac wmin_all starflag nearstar nearsource snr      snrflag use Separation          
  COSMOS 13899    13296   150.115097 2.315289 2.1672    co2_03   1      8797 3149.37  3421.978 150.115097  2.3152778 3       95.0     12.29462 0.3305032 11.31183  2.926          5.809497      6.445792 0.1620436 1.086882 0.558001     0.01042632 1.0 0.8859885  0.01779057 1.0 236.1617  16.43184 1.0 4.883641  0.13573   1.11 4.695773  0.1398106 1.08 1.573374   0.01928507 1.0 0.6291528    0.04116949 1.0    0.6926489    0.09642278 1.0    0.7537197    0.039057 1.0    0.7369487    0.04927125 1.0    0.8768295    0.03507106 1.0    0.8877433   0.07952184 1.0    1.020756     0.04436093 1.0    1.216165    0.07887795 1.0    1.058972    0.05256988 1.0    1.274842    0.06145759 1.0    1.21903    0.07401201 1.0    1.554022    0.1023235 1.0    1.971445  0.06662529 1.17 2.281641  0.06669975 1.16 3.480343  0.08464975 1.18 5.847023  0.3947617 1.0  6.030986  0.1287887 1.19 2.815737    0.1872675 0.92   5.180192    0.3868939 0.97   1.232781    0.01646952 1.0 1.064785    0.02084826 1.0 0.4260028    0.02231845 1.0 0.9695299   0.02269451 1.0 1.886793   0.06273078 1.0 1.755354   0.07932358 1.0 3.11307   0.0260369 0.96    4.31896  0.0234022 1.03    8797    8.4585  0.23514 1.17 7.5541    0.39436 1.03 8.2114   2.3179 1.19 8.3219    2.8228 1.02 1.0          0.92    1.0      0.96     1.0       0.92     0        0        0          39.77814 1       1   0.04031999999941171 
  COSMOS 13881    13278   150.115433 2.315229 -1.0      co2_03   0      8790 3141.301 3420.564 150.1154327 2.3152187 3       89.0     12.96554 0.3129793 11.8194   2.578          5.487599      8.388474 0.1629044 1.096971 1.302354     0.01042632 1.0 1.597333   0.01779057 1.0 506.8116  16.43184 1.0 6.332149  0.1369696 1.09 6.022973  0.1404624 1.07 4.08536    0.01928507 1.0 1.399086     0.04116949 1.0    1.416088     0.09642278 1.0    1.545078     0.039057 1.0    1.697896     0.04927125 1.0    1.706183     0.03507106 1.0    1.825482    0.07952184 1.0    2.873545     0.04436093 1.0    3.792157    0.07887795 1.0    3.473754    0.05256988 1.0    3.63613     0.06145759 1.0    3.910927   0.07401201 1.0    3.943183    0.1023235 1.0    5.45015   0.06662529 1.17 5.090541  0.06669975 1.16 5.313509  0.08464975 1.18 6.472829  0.3947617 1.0  6.690248  0.1293332 1.18 6.074951    0.1833246 0.96   6.060678    0.3889037 0.96   2.807462    0.01646952 1.0 2.845697    0.02084826 1.0 1.230197     0.02231845 1.0 2.054795    0.02269451 1.0 4.285333   0.06273078 1.0 4.568425   0.07932358 1.0 5.13167   0.0256553 0.99    5.75306  0.0239822 0.98    8790    5.1119  0.24206 1.16 3.6405    0.42214 0.99 8.6943   2.4151 1.17 -0.089678 3.0672 0.98 1.0          0.96    1.0      0.98     0.98      0.96     0        0        0          51.49323 1       1   0.037095699164186334
  COSMOS 13985    13701   150.112732 2.319438 2.1659    co2_03   1      9091 3206.117 3521.353 150.1127319 2.3194184 0       162.0    20.72606 0.3960448 19.51118  3.255          6.92935       9.960524 0.1619823 1.062266 0.6922386    0.01042632 1.0 1.018253   0.01779057 1.0 289.8182  16.43184 1.0 5.767025  0.1363456 1.1  6.338115  0.1404624 1.07 1.630374   0.01928507 1.0 0.6366519    0.04116949 1.0    0.8356625    0.09642278 1.0    0.9298874    0.039057 1.0    0.9855681    0.04927125 1.0    1.141759     0.03507106 1.0    1.138936    0.07952184 1.0    1.34206      0.04436093 1.0    1.501358    0.07887795 1.0    1.263321    0.05256988 1.0    1.310731    0.06145759 1.0    1.540723   0.07401201 1.0    1.48892     0.1023235 1.0    2.453077  0.06471743 1.24 3.319803  0.06530711 1.21 4.612186  0.08464975 1.18 8.757691  0.3947617 1.0  8.538633  0.1282509 1.2  4.059175    0.1805256 0.99   5.389707    0.3849149 0.98   1.328113    0.01646952 1.0 1.282555    0.02084826 1.0 0.3988394    0.02231845 1.0 1.289432    0.02269451 1.0 1.959833   0.06273078 1.0 2.18061    0.07932358 1.0 3.99172   0.0253233 1.02    5.33995  0.0235558 1.02    9091    10.214  0.21264 1.14 11.195    0.33012 1.21 11.241   2.062  1.17 6.1758    2.3647 1.2  1.0          0.98    1.0      1.02     1.0       0.98     0        0        0          61.49143 1       1   0.07056091685651296 
  COSMOS 13904    13299   150.110306 2.31475  2.309     co2_03   1      8777 3264.136 3408.9   150.1103058 2.3147335 2       49.0     5.737625 0.2481217 4.994315  1.879          4.427449      5.227413 0.1599185 1.148831 0.1927468    0.01042632 1.0 0.2591618  0.01779057 1.0 98.98833  16.43184 1.0 2.422837  0.1345235 1.13 2.155743  0.1391678 1.09 0.464323   0.01928507 1.0 0.1582029    0.04116949 1.0    0.210926     0.09642278 1.0    0.2656494    0.039057 1.0    0.2993803    0.04927125 1.0    0.3066094    0.03507106 1.0    0.3541446   0.07952184 1.0    0.3852459    0.04436093 1.0    0.4624147   0.07887795 1.0    0.3985811   0.05256988 1.0    0.403199    0.06145759 1.0    0.3987797  0.07401201 1.0    0.5070999   0.1023235 1.0    0.7794107 0.06445804 1.25 0.8980938 0.06503891 1.22 1.547405  0.08464975 1.18 2.905387  0.3947617 1.0  3.182214  0.1271953 1.22 0.9283275   0.1805256 0.99   2.238335    0.3849149 0.98   0.4039594   0.01646952 1.0 0.386918    0.02084826 1.0 0.0684403    0.02231845 1.0 0.3688196   0.02269451 1.0 0.584667   0.06273078 1.0 0.6038634  0.07932358 1.0 1.26881   0.0256309 1.0     2.04725  0.0237311 1.0     8777    3.6299  0.23141 1.16 3.3703    0.37797 1.29 6.059    2.4031 1.18 6.562     2.7301 1.25 1.0          0.98    1.0      1.0      1.0       0.98     0        0        0          32.68798 1       1   0.05940435635945024 
  COSMOS 15547    14849   150.10582  2.33254  1.9267    co2_03   1      9905 3371.332 3837.086 150.105835  2.3325741 3       156.0    17.06611 0.4288812 16.19477  3.759          7.504801      6.793719 0.1605406 1.053803 0.9594944    0.01042632 1.0 1.082298   0.01779057 1.0 369.6263  16.43184 1.0 5.231869  0.1339322 1.14 4.757647  0.1379084 1.11 1.734681   0.01928507 1.0 0.9006556    0.04116949 1.0    0.7321437    0.09642278 1.0    1.259235     0.039057 1.0    1.190543     0.04927125 1.0    1.33979      0.03507106 1.0    1.27682     0.07952184 1.0    1.454818     0.04436093 1.0    1.727389    0.07887795 1.0    1.49612     0.05256988 1.0    1.720475    0.06145759 1.0    1.607697   0.07401201 1.0    1.822513    0.1023235 1.0    2.939878  0.06445804 1.25 3.697457  0.06477399 1.23 3.903473  0.08325048 1.22 6.007215  0.3947617 1.0  6.487185  0.1266772 1.23 4.263318    0.1769855 1.03   5.524252    0.375456  1.03   1.26156     0.01646952 1.0 1.423121    0.02084826 1.0 0.642351     0.02231845 1.0 1.421044    0.02269451 1.0 2.106911   0.06273078 1.0 2.408101   0.07932358 1.0 3.77659   0.0254034 1.01    4.88337  0.0234706 1.03    9905    10.482  0.23584 0.98 11.767    0.39506 0.94 12.261   2.3266 1.04 7.8589    2.7234 0.95 1.0          1.0     1.0      1.01     0.94      0.94     0        0        0          42.31776 1       1   0.13409394987697332 
  COSMOS 15673    14968   150.105438 2.332628 1.9233    co2_03   0      9939 3380.847 3838.377 150.1054382 2.332628  3       80.0     12.81533 0.284302  11.54826  2.005          5.132655      11.19313 0.1600834 1.109719 3.365934     0.01042632 1.0 4.134734   0.01779057 1.0 1317.625  16.43184 1.0 6.706144  0.1339322 1.14 7.084821  0.1372913 1.12 5.021318   0.01928507 1.0 3.511492     0.04116949 1.0    3.728498     0.09642278 1.0    4.131791     0.039057 1.0    4.086756     0.04927125 1.0    4.340902     0.03507106 1.0    4.025204    0.07952184 1.0    4.629942     0.04436093 1.0    5.401384    0.07887795 1.0    4.753332    0.05256988 1.0    4.763452    0.06145759 1.0    4.760563   0.07401201 1.0    4.634548    0.1023235 1.0    6.613378  0.06420174 1.26 7.430872  0.06477399 1.23 6.602574  0.08359378 1.21 8.19104   0.3947617 1.0  7.236421  0.1261654 1.24 7.235393    0.177851  1.02   6.768977    0.3791552 1.01   4.504514    0.01646952 1.0 4.440453    0.02084826 1.0 2.716989     0.02231845 1.0 4.660145    0.02269451 1.0 5.384888   0.06273078 1.0 5.37889    0.07932358 1.0 6.29673   0.0253642 1.02    8.6371   0.0237818 1.0     9939    9.5374  0.26502 1.02 9.3187    0.42974 0.98 16.426   2.6547 1.05 9.57      3.1264 0.91 1.0          1.0     1.0      1.0      0.91      0.91     0        0        0          69.92059 1       1   7.194034692375626E-4
  COSMOS 13577    12995   150.099701 2.311808 2.4426    co2_03   1      8556 3518.629 3338.29  150.0997009 2.3117926 0       104.0    18.45099 0.2821828 16.60241  2.022          5.11218       15.7843  0.1579636 1.111344 0.02818459   0.01042632 1.0 0.05241655 0.01779057 1.0 -12.55396 16.43184 1.0 7.100912  0.1327726 1.16 5.944197  0.1354887 1.15 0.3249031  0.01928507 1.0 0.0864456    0.04116949 1.0    0.03279267   0.09642278 1.0    0.104304     0.039057 1.0    -0.05490896  0.04927125 1.0    0.1071673    0.03507106 1.0    0.1606135   0.07952184 1.0    0.1285526    0.04436093 1.0    0.2943892   0.07887795 1.0    0.1380286   0.05256988 1.0    0.1874737   0.06145759 1.0    0.1719929  0.07401201 1.0    0.2756924   0.1023235 1.0    1.083013  0.06345082 1.29 1.288052  0.06451227 1.24 2.546075  0.08291137 1.23 10.50998  0.3947617 1.0  9.788084  0.1256597 1.25 1.632857    0.1769855 1.03   8.632334    0.3736466 1.04   0.2221933   0.01646952 1.0 0.2408396   0.02084826 1.0 -0.04474059  0.02231845 1.0 0.0925266   0.02269451 1.0 0.5455731  0.06273078 1.0 0.5330049  0.07932358 1.0 2.00337   0.0256478 0.99    5.55553  0.0241082 0.97    8556    19.05   0.32206 0.83 23.131    0.50614 0.79 34.931   2.986  0.68 26.048    3.2267 0.8  1.0          1.0     1.0      0.97     0.68      0.68     0        0        0          99.92362 1       1   0.05544116691697274 
  COSMOS 11075    10626   150.095154 2.287785 2.2201    co2_03   1      7058 3626.514 2762.664 150.0951996 2.2878096 0       69.0     5.814163 0.4021967 5.27663   2.939          5.328775      2.934735 0.2169251 1.101871 0.3898306    0.01042632 1.0 0.5490637  0.01779057 1.0 143.5841  16.43184 1.0 2.354976  0.1734135 0.68 2.435561  0.1845254 0.62 0.7860949  0.01928507 1.0 0.3770334    0.04116949 1.0    0.5725119    0.09642278 1.0    0.5159535    0.039057 1.0    0.5070145    0.04927125 1.0    0.4926565    0.03507106 1.0    0.4888704   0.07952184 1.0    0.6122336    0.04436093 1.0    0.6952866   0.07887795 1.0    0.8292527   0.05256988 1.0    0.6131423   0.06145759 1.0    0.7200308  0.07401201 1.0    0.8494949   0.1023235 1.0    1.036778  0.0873932  0.68 1.173279  0.08842625 0.66 1.817652  0.1099051  0.7  2.979768  0.3947617 1.0  2.684479  0.1716381 0.67 1.113992    0.2210978 0.66   2.120787    0.4399943 0.75   0.6733758   0.01646952 1.0 0.671589    0.02084826 1.0 0.2489665    0.02231845 1.0 0.6064522   0.02269451 1.0 0.9126175  0.06273078 1.0 0.9842008  0.07932358 1.0 1.47634   0.0253083 1.02    2.19775  0.023753  1.0     7058    3.1598  0.2405  1.03 2.764     0.36158 1.15 2.3261   2.2555 0.98 -7.1826   2.6888 1.11 1.0          0.62    1.0      1.0      0.98      0.62     0        0        0          13.52879 1       1   0.1864093240312396  
  COSMOS 11055    10613   150.096603 2.287814 1.0048    co2_03   0      7063 3591.987 2762.783 150.0966339 2.2878146 0       82.0     8.311355 0.4115824 7.563455  2.679          5.415789      5.030169 0.2182681 1.098883 0.8995321    0.01042632 1.0 1.065708   0.01779057 1.0 313.7688  16.43184 1.0 3.461518  0.1747028 0.67 3.771538  0.1860318 0.61 2.14382    0.01928507 1.0 0.9121752    0.04116949 1.0    1.017826     0.09642278 1.0    0.95159      0.039057 1.0    1.018817     0.04927125 1.0    1.136171     0.03507106 1.0    1.046476    0.07952184 1.0    1.242557     0.04436093 1.0    1.435501    0.07887795 1.0    1.310539    0.05256988 1.0    1.800696    0.06145759 1.0    2.311007   0.07401201 1.0    2.581119    0.1023235 1.0    2.95632   0.0873932  0.68 2.908138  0.08842625 0.66 3.601215  0.1099051  0.7  4.486773  0.3947617 1.0  3.994739  0.1729335 0.66 3.058493    0.2210978 0.66   4.102052    0.4399943 0.75   1.256967    0.01646952 1.0 1.26494     0.02084826 1.0 0.8779203    0.02231845 1.0 1.230602    0.02269451 1.0 2.862972   0.06273078 1.0 3.111308   0.07932358 1.0 3.21448   0.0252824 1.02    3.4436   0.0235108 1.02    7063    4.8548  0.24288 1.09 3.6302    0.38871 1.12 3.9337   2.3726 0.93 2.6015    2.7358 1.13 1.0          0.61    1.0      1.02     0.93      0.61     0        0        0          23.04583 1       1   0.11117231716453828 
  COSMOS 11063    10617   150.096024 2.287712 -1.0      co2_03   0      7064 3606.885 2760.472 150.0960083 2.2877183 0       74.0     7.866739 0.3977022 7.110556  2.425          5.215425      5.494418 0.2192676 1.106347 0.8200041    0.01042632 1.0 0.9469798  0.01779057 1.0 306.3352  16.43184 1.0 3.429963  0.1734135 0.68 3.497369  0.1891586 0.59 1.4738     0.01928507 1.0 0.8014532    0.04116949 1.0    0.882566     0.09642278 1.0    0.8904057    0.039057 1.0    0.8801525    0.04927125 1.0    0.8811124    0.03507106 1.0    0.9410856   0.07952184 1.0    1.137133     0.04436093 1.0    1.341043    0.07887795 1.0    1.173135    0.05256988 1.0    1.124479    0.06145759 1.0    1.237112   0.07401201 1.0    1.942342    0.1023235 1.0    2.680852  0.0873932  0.68 2.794794  0.08842625 0.66 2.680012  0.1115096  0.68 4.200243  0.3947617 1.0  3.939673  0.1729335 0.66 2.91754     0.2210978 0.66   3.476716    0.4490673 0.72   1.120547    0.01646952 1.0 1.110673    0.02084826 1.0 0.819128     0.02231845 1.0 1.067434    0.02269451 1.0 2.370995   0.06273078 1.0 2.475621   0.07932358 1.0 2.71987   0.0253044 1.02    3.20647  0.02338   1.03    7064    4.3444  0.25492 1.05 4.0398    0.38979 1.15 -0.4068  2.4118 0.97 0.17816   2.8399 1.13 1.0          0.59    1.0      1.02     0.97      0.59     0        0        0          25.05805 1       1   0.060858874779932445
  COSMOS 12081    11597   150.0905   2.297315 2.5274    co2_03   1      7632 3739.428 2990.225 150.0904846 2.2972915 0       26.0     1.935739 0.216745  1.555939  1.801          3.502448      1.743881 0.1720936 1.244097 0.2458238    0.01042632 1.0 0.346081   0.01779057 1.0 73.84312  16.43184 1.0 1.643138  0.1339322 1.14 0.7096732 0.1366825 1.13 0.3982909  0.01928507 1.0 0.298158     0.04116949 1.0    0.03638286   0.09642278 1.0    0.3340803    0.039057 1.0    0.2482026    0.04927125 1.0    0.3399525    0.03507106 1.0    0.3260629   0.07952184 1.0    0.3997926    0.04436093 1.0    0.3535071   0.07887795 1.0    0.2997202   0.05256988 1.0    0.3687544   0.06145759 1.0    0.1731357  0.07401201 1.0    0.5808266   0.1023235 1.0    0.3955558 0.06779425 1.13 0.3625936 0.06728229 1.14 0.4148149 0.08727808 1.11 1.415864  0.3947617 1.0  1.060238  0.1364577 1.06 0.443518    0.1689729 1.13   0.7331322   0.3616731 1.11   0.4005601   0.01646952 1.0 0.3760475   0.02084826 1.0 0.1297569    0.02231845 1.0 0.3532899   0.02269451 1.0 0.3337617  0.06273078 1.0 0.3321994  0.07932358 1.0 0.556607  0.0238523 1.15    0.773861 0.018195  1.71    7632    1.9513  0.53132 1.02 1.2666    0.79802 0.94 1.7125   3.3308 1.03 -3.2546   4.1664 0.95 1.0          1.0     1.0      1.15     0.94      0.94     0        0        0          10.13333 1       1   0.10112277184710163 
  COSMOS 11868    11386   150.089111 2.29718  -1.0      co2_03   0      7499 3772.612 2987.081 150.0890961 2.2971606 0       190.0    28.49506 0.4471486 26.97495  3.522          7.309214      12.91149 0.1715837 1.056353 0.3194766    0.01042632 1.0 0.4577226  0.01779057 1.0 122.9286  16.43184 1.0 8.492802  0.1333486 1.15 7.68246   0.1360817 1.14 2.469539   0.01928507 1.0 0.2410688    0.04116949 1.0    0.41552      0.09642278 1.0    0.3884684    0.039057 1.0    0.4258169    0.04927125 1.0    0.5888494    0.03507106 1.0    0.834492    0.07952184 1.0    1.365034     0.04436093 1.0    1.991899    0.07887795 1.0    2.00529     0.05256988 1.0    2.011378    0.06145759 1.0    2.337528   0.07401201 1.0    2.585649    0.1023235 1.0    4.02239   0.06779425 1.13 4.593948  0.06757934 1.13 5.284846  0.08727808 1.11 11.4669   0.3947617 1.0  10.61302  0.1358186 1.07 5.182982    0.1682302 1.14   10.05019    0.3600549 1.12   1.33133     0.01646952 1.0 1.374128    0.02084826 1.0 0.1765369    0.02231845 1.0 0.7167969   0.02269451 1.0 3.322272   0.06273078 1.0 3.401869   0.07932358 1.0 5.10616   0.0259439 0.97    7.05096  0.0200041 1.41    7499    10.015  0.33038 1.03 7.797     0.47491 0.95 8.2164   2.184  1.02 6.5456    2.7033 0.93 1.0          1.0     1.0      0.97     0.93      0.93     0        0        0          75.24892 1       1   0.08803551895740834 
  COSMOS 11223    10769   150.084396 2.290487 2.1032    co2_03   1      7131 3885.695 2826.719 150.0843811 2.2904797 3       244.0    56.63541 0.488033  53.32246  2.488          6.931928      40.01867 0.1985968 1.06213  2.220807     0.01042632 1.0 3.26474    0.01779057 1.0 1242.07   16.43184 1.0 17.46134  0.1499052 0.91 17.5652   0.1566761 0.86 5.299704   0.01928507 1.0 2.287122     0.04116949 1.0    2.388674     0.09642278 1.0    3.479802     0.039057 1.0    3.155777     0.04927125 1.0    1.829049     0.03507106 1.0    3.50444     0.07952184 1.0    2.293424     0.04436093 1.0    3.693765    0.07887795 1.0    4.302563    0.05256988 1.0    3.657071    0.06145759 1.0    4.550617   0.07401201 1.0    5.741433    0.1023235 1.0    8.85316   0.08212714 0.77 9.557076  0.08082387 0.79 11.81267  0.1009317  0.83 28.54984  0.3947617 1.0  27.38515  0.1570747 0.8  10.52573    0.1893368 0.9    22.82379    0.3909452 0.95   3.602041    0.01646952 1.0 3.187646    0.02084826 1.0 2.152123     0.02231845 1.0 3.620432    0.02269451 1.0 7.656476   0.06273078 1.0 7.806834   0.07932358 1.0 10.5058   0.025563  1.0     14.5075  0.0203112 1.37    7131    48.879  0.26365 1.01 60.123    0.41637 1.01 75.645   2.324  1.03 71.274    2.7951 1.05 1.0          0.77    1.0      1.0      1.0       0.77     0        0        0          201.5071 1       1   0.05969331844361705 
  COSMOS 12226    11723   150.080902 2.298442 -1.0      co2_03   1      7733 3969.918 3017.6   150.0808716 2.2984331 0       34.0     2.128266 0.3413184 1.962733  2.681          5.884824      1.346212 0.1660745 1.084338 0.1744607    0.01042632 1.0 0.2372933  0.01779057 1.0 81.50028  16.43184 1.0 0.9923806 0.1322039 1.17 0.9402243 0.1354887 1.15 0.3591309  0.01928507 1.0 0.03623369   0.04116949 1.0    -0.0062627   0.09642278 1.0    0.1467772    0.039057 1.0    0.1486689    0.04927125 1.0    0.1751974    0.03507106 1.0    0.1139352   0.07952184 1.0    0.21377      0.04436093 1.0    0.0990665   0.07887795 1.0    0.2641529   0.05256988 1.0    0.1165981   0.06145759 1.0    0.2215394  0.07401201 1.0    0.5626453   0.1023235 1.0    0.2929108 0.06634238 1.18 0.4546502 0.06613208 1.18 0.5802625 0.08501073 1.17 1.59809   0.3947617 1.0  0.9829209 0.1315827 1.14 0.5056738   0.1674972 1.15   0.6428579   0.3600549 1.12   0.3279885   0.01646952 1.0 0.2799097   0.02084826 1.0 0.1432863    0.02231845 1.0 0.2927527   0.02269451 1.0 0.4159572  0.06273078 1.0 0.4076367  0.07932358 1.0 0.729648  0.0252858 1.02    0.915702 0.0198981 1.43    7733    1.427   0.32193 0.85 1.5828    0.49653 0.83 3.3968   2.9211 0.78 0.60464   3.362  0.79 1.0          1.0     1.0      1.02     0.78      0.78     0        0        0          8.106071 1       1   0.11394916200841805 
  COSMOS 11982    11494   150.073929 2.297978 2.089     co2_03   1      7547 4136.815 3006.423 150.0739136 2.2979679 2       363.0    76.36842 0.4924671 73.00859  2.761          8.133389      48.99181 0.1692904 1.04602  0.02830505   0.01042632 1.0 0.0698811  0.01779057 1.0 -3.702988 16.43184 1.0 26.44082  0.1322039 1.17 21.70643  0.1354887 1.15 0.5379632  0.01928507 1.0 -0.02116695  0.04116949 1.0    0.02711586   0.09642278 1.0    -0.001593482 0.039057 1.0    0.09856685   0.04927125 1.0    -0.01213901  0.03507106 1.0    0.08278318  0.07952184 1.0    0.2325281    0.04436093 1.0    0.2203118   0.07887795 1.0    0.2879545   0.05256988 1.0    0.2117651   0.06145759 1.0    0.3516155  0.07401201 1.0    0.5313241   0.1023235 1.0    3.30021   0.06691186 1.16 5.088318  0.06669975 1.16 11.11143  0.08612203 1.14 39.2342   0.3947617 1.0  34.42199  0.1327523 1.12 6.578392    0.1682302 1.14   31.83084    0.3584582 1.13   0.2112375   0.01646952 1.0 0.2299255   0.02084826 1.0 0.006953798  0.02231845 1.0 0.1008649   0.02269451 1.0 1.20653    0.06273078 1.0 1.55803    0.07932358 1.0 8.98208   0.0249106 1.05    19.9955  0.0197972 1.44    7547    64.419  0.33478 0.88 71.737    0.44339 0.93 72.33    2.4444 0.85 41.233    2.8059 0.95 1.0          1.0     1.0      1.05     0.85      0.85     0        0        0          289.395  1       1   0.06626237022345058 
  COSMOS 11171    10719   150.070587 2.289192 2.2465    co2_03   1      7109 4216.718 2795.702 150.0705872 2.2891886 2       86.0     7.595115 0.4112175 6.972021  3.052          5.699401      3.93451  0.2084307 1.089371 0.00160822   0.01042632 1.0 0.01389785 0.01779057 1.0 25.67966  16.43184 1.0 2.135534  0.1579176 0.82 1.50525   0.1677727 0.75 0.07902811 0.01928507 1.0 -0.07600322  0.04116949 1.0    0.03727344   0.09642278 1.0    0.02607679   0.039057 1.0    -0.06378055  0.04927125 1.0    0.03910922   0.03507106 1.0    0.08377907  0.07952184 1.0    -0.01862904  0.04436093 1.0    0.1387662   0.07887795 1.0    -0.01054964 0.05256988 1.0    -0.03606904 0.06145759 1.0    0.1179837  0.07401201 1.0    -0.03626255 0.1023235 1.0    0.1962582 0.0843472  0.73 0.4905665 0.0818668  0.77 0.7462444 0.1041165  0.78 3.836277  0.3947617 1.0  3.428576  0.1633184 0.74 0.5849377   0.2046968 0.77   2.66952     0.4108928 0.86   0.02864219  0.01646952 1.0 -0.01231062 0.02084826 1.0 0.0185398    0.02231845 1.0 0.03748937  0.02269451 1.0 0.1532763  0.06273078 1.0 0.1136829  0.07932358 1.0 0.74311   0.0246488 1.08    1.34788  0.0196186 1.47    7109    10.265  0.22797 0.89 14.489    0.41627 0.78 14.031   2.4184 0.84 15.7      2.9965 0.8  1.0          0.73    1.0      1.08     0.78      0.73     0        0        0          18.87683 1       1   0.012261124458735175
  COSMOS 11219    10766   150.070877 2.28932  2.2504    co2_03   0      7152 4210.43  2799.128 150.0708466 2.2893312 3       29.0     2.330289 0.2617831 1.883066  2.02           3.549326      1.927893 0.2072507 1.237498 0.001283577  0.01042632 1.0 0.02853163 0.01779057 1.0 33.27618  16.43184 1.0 0.6999229 0.1569634 0.83 0.8464985 0.1655795 0.77 0.06068962 0.01928507 1.0 0.009343705  0.04116949 1.0    0.09448047   0.09642278 1.0    -0.04061179  0.039057 1.0    0.08264663   0.04927125 1.0    0.02805312   0.03507106 1.0    0.0771757   0.07952184 1.0    0.02662827   0.04436093 1.0    0.04166035  0.07887795 1.0    0.06975953  0.05256988 1.0    0.07081768  0.06145759 1.0    0.0918488  0.07401201 1.0    0.1967811   0.1023235 1.0    0.2167013 0.08377534 0.74 0.3085068 0.0818668  0.77 0.3216577 0.1041165  0.78 1.437928  0.3947617 1.0  1.480149  0.162226  0.75 0.01279674  0.2020891 0.79   1.361941    0.4061967 0.88   0.05301477  0.01646952 1.0 3.697834E-4 0.02084826 1.0 0.01055896   0.02231845 1.0 0.01980299  0.02269451 1.0 0.09352043 0.06273078 1.0 0.04714296 0.07932358 1.0 0.283879  0.0247454 1.07    0.750901 0.0195048 1.49    7152    0.75047 0.21254 0.9  2.2463    0.3771  0.8  5.1958   2.1844 0.84 2.0247    2.7134 0.8  1.0          0.74    1.0      1.07     0.8       0.74     0        0        1          9.302228 1       0   0.11654915133451552 
  COSMOS 12100    11615   150.068375 2.298371 2.1601    co2_03   1      7676 4269.697 3016.213 150.0683746 2.2983763 3       48.0     3.132557 0.2729321 2.776384  2.455          4.73239       2.114883 0.1675677 1.128286 0.5274052    0.01042632 1.0 0.659196   0.01779057 1.0 194.3478  16.43184 1.0 1.434587  0.1316426 1.18 1.961694  0.1349035 1.16 0.864573   0.01928507 1.0 0.5624326    0.04116949 1.0    0.6023869    0.09642278 1.0    0.4835928    0.039057 1.0    0.6456351    0.04927125 1.0    0.6745743    0.03507106 1.0    0.5758058   0.07952184 1.0    0.8530014    0.04436093 1.0    1.060865    0.07887795 1.0    0.7585638   0.05256988 1.0    0.8047789   0.06145759 1.0    0.678006   0.07401201 1.0    0.7148508   0.1023235 1.0    0.9974742 0.06578721 1.2  1.160656  0.06585363 1.19 1.328464  0.08501073 1.17 1.910832  0.3947617 1.0  1.810694  0.1315827 1.14 1.048119    0.1682302 1.14   1.635943    0.3584582 1.13   0.742389    0.01646952 1.0 0.759259    0.02084826 1.0 0.3951696    0.02231845 1.0 0.7502835   0.02269451 1.0 0.9380376  0.06273078 1.0 0.733335   0.07932358 1.0 1.30111   0.0249246 1.05    1.826    0.0199377 1.42    7676    2.3376  0.32546 0.93 1.8274    0.50475 1.1  0.57028  2.5911 0.98 5.5393    2.9395 1.14 1.0          1.0     1.0      1.05     0.93      0.93     0        0        0          12.62107 1       1   0.019134175322241806
