# FIELD    ID_V2.1D   ID_V4.0   RA_1         DEC_1      Z_MOSFIRE   MASKNAME   TARGET   id      x          y          ra_2          dec_2       SEflags   iso_area   fap_Ksall   eap_Ksall    apcorr      Ks_ratio   fapcirc09_Ksall   eapcirc09_Ksall   apcorr09   fcirc09_Ksall   ecirc09_Ksall   fauto_Ksall   flux50_radius   a_vector   b_vector   kron_radius   f_Ksall     e_Ksall     w_Ksall   f_B                     e_B                    w_B   f_G                      e_G                    w_G   f_I                    e_I                    w_I   f_IA427                  e_IA427               w_IA427   f_IA484                  e_IA484                w_IA484   f_IA505                 e_IA505               w_IA505   f_IA527                 e_IA527               w_IA527   f_IA624                 e_IA624               w_IA624   f_IA709                 e_IA709               w_IA709   f_IA738                 e_IA738               w_IA738   f_R                    e_R                    w_R   f_U                      e_U                    w_U   f_V                     e_V                    w_V   f_Rp                   e_Rp                   w_Rp   f_Z                    e_Z                   w_Z   f_Zp                  e_Zp                  w_Zp   f_Hl                  e_Hl                  w_Hl   f_Hs                  e_Hs                  w_Hs   f_J1                  e_J1                  w_J1   f_J2                  e_J2                  w_J2   f_J3                  e_J3                  w_J3   f_Ks                 e_Ks                  w_Ks   f_NB118      e_NB118     w_NB118   f_NB209      e_NB209     w_NB209   f_F125W    e_F125W     w_F125W   f_F140W    e_F140W    w_F140W   f_F160W    e_F160W     w_F160W   f_F606W                e_F606W                w_F606W   f_F814W               e_F814W                w_F814W   f_UVISTA_J           e_UVISTA_J            w_UVISTA_J   f_UVISTA_H             e_UVISTA_H            w_UVISTA_H   f_UVISTA_Ks          e_UVISTA_Ks           w_UVISTA_Ks   f_UVISTA_Y            e_UVISTA_Y            w_UVISTA_Y   f_IRAC_36            e_IRAC_36             w_IRAC_36   f_IRAC_45             e_IRAC_45             w_IRAC_45   f_IRAC_58             e_IRAC_58            w_IRAC_58   f_IRAC_80              e_IRAC_80            w_IRAC_80   wmin_optical   wmin_hst_optical   wmin_fs   wmin_jhk   wmin_hst   wmin_irac   wmin_all   star   nearstar   use   snr        Separation             
  COSMOS   1529       1607      150.073044   2.196025   3.0096      co3_01     1        1498    4157.665   559.721    150.0730438   2.196027    0         60.0       1.240227    0.08867138   1.240869    2.074353   1.365752          0.08353856        1.646582   2.248822        0.1375531       2.073281      2.407           2.235      1.907      4.81          2.572669    0.1864389   0.93      0.4573715598            0.02265688176          1.0   0.7073167140000001       0.0310337742           1.0   1.29350936             0.03688809872          1.0   0.53834339               0.08926025450000001   1.0       0.429479988              0.0770749161           1.0       0.8491500679999999      0.09030254860999999   1.0       0.9972444404999999      0.07264241831         1.0       1.148456705             0.07591879537         1.0       1.368237772             0.0933376062          1.0       1.2822908839999998      0.1115081352          1.0       1.157792313            0.03233438847          1.0   0.1884479595             0.0457121138           1.0   1.030841022             0.039349354919999996   1.0   1.1940815999999999     0.03581196             1.0    1.274010192            0.108253704           1.0   1.331428032           0.13190985919999998   1.0    2.1120057450000003    0.2769491256          1.02   2.349166668           0.26762973840000004   0.97   1.3763552             0.13339479999999998   0.84   1.446570476           0.1223785641          0.86   1.7147639200000002    0.179160849           0.89   2.46085044           0.2776763055          0.86   2.198582     0.3064814   1.04      1.820121     0.62114     1.1       1.30644    0.0458484   6.11      -99.0      -99.0      0.0       2.21492    0.0585266   3.2       1.1415493709999998     0.07769089946999999    0.84      1.262983527           0.08973663191999999    0.76      1.4307646680000001   0.162498492           0.97         2.0898822000000004     0.24041645250000002   0.97         2.368648296          0.2122335756          0.97          1.3557192640000002    0.1081100856          0.97         2.781315496          0.1799964104          0.64        2.5959161241          0.15697753695         1.0         5.7643022961          4.3048010484         1.13        -9.049395211799999     5.723730520199999    0.86        0.84           0.76               0.84      0.97       0.0        1.08        0.0        0      0          1     16.34876   0.007235857847158509   
  COSMOS   4163       4087      150.059067   2.21901    3.1146      co3_01     1        4417    4492.928   1111.253   150.0590668   2.2190075   3         350.0      1.454278    0.08170019   1.01549     18.3731    1.656008          0.07706375        1.646582   2.726753        0.1268917       26.31202      15.13           15.162     5.201      20.691        26.71959    0.8552836   1.1       2.128486521             0.19982017920000003    1.0   2.66648538               0.276302832            1.0   7.048927116            0.32877079400000003    1.0   1.02563093               0.788355585           1.0       2.7670070399999998       0.68280324             1.0       3.354172989             0.8053499154          1.0       4.105902878             0.6439848029999999    1.0       4.915120122             0.6723479719          1.0       6.246526371000001       0.8311931922000001    1.0       6.682354524999999       0.9886764964999999    1.0       5.288738208            0.28684914040000004    1.0   1.0221906892000001       0.4024369078           1.0   4.027081194             0.34930572959999995    1.0   5.321748               0.31806364800000003    1.0    7.400730688            0.9594676000000001    1.0   7.521353952000001     1.164934304           1.0    16.5494037            2.340194118           1.13   14.783259840000001    2.210538192           1.12   6.80782448            0.9853207999999999    1.23   9.7304766             0.9271828644          1.18   9.173753450000001     1.39026729            1.17   25.7287447           2.08544969            1.19   9.42297      2.714588    1.04      17.41235     5.604445    1.06      8.26673    0.989813    0.98      12.7764    1.92458    0.9       14.6715    0.917695    0.99      5.686525295999999      0.8556094152           0.54      6.001932105           0.9212107086           0.56      8.064134001000001    1.464478479           0.96         16.6460805             2.1412135500000002    0.97         26.22853296          1.91409102            0.95          8.04922868            0.9715049160000001    0.96         34.25850168          1.1739580720000002    0.47        35.619780339          0.9598476396599999    0.81        38.936493952          21.823168064         1.06        89.32085140999999      29.405786447999997   0.94        1.0            0.54               1.12      0.95       0.9        1.01        0.54       0      0          1     21.48881   0.009028711026278379   
  COSMOS   2665       2786      150.059586   2.207286   2.2981      co3_01     1        2703    4480.425   830.339    150.0595856   2.2073033   0         85.0       1.689292    0.08572584   1.172164    2.257341   1.91036           0.08084148        1.646582   3.145564        0.1331121       3.25322       2.645           2.862      2.124      5.745         3.813307    0.2119898   1.0       0.5604409374000001      0.02455137753          1.0   0.677205984              0.0338859534           1.0   1.0696695239999998     0.04029898708          1.0   0.6664445299999999       0.097015032           1.0       0.7759401930000001       0.0838183605           1.0       0.8828393381999999      0.09869712815         1.0       0.7961994886999999      0.07921328492         1.0       1.145019502             0.08256542404         1.0       1.019770481             0.10205004890000001   1.0       0.8936300120999999      0.12140720689999998   1.0       1.0176914080000001     0.03517212912          1.0   0.30227516950000005      0.04967111602          1.0   0.7278541386            0.042862334099999996   1.0   0.9412752000000001     0.039071356800000005   1.0    1.3566348639999999     0.1178023184          1.0   0.9804724160000001    0.1432049728          1.0    3.755879556           0.28310508090000003   1.17   2.685382512           0.264365892           1.18   1.1985865599999999    0.119904528           1.25   1.505364809           0.1123843968          1.21   2.5913916550000002    0.16798939400000001   1.2    3.64503518           0.2524340155          1.24   1.362374     0.324294    1.1       3.584153     0.6885689   1.06      1.82916    0.0734797   2.73      -99.0      -99.0      0.0       2.95674    0.0811586   1.93      0.7449091977           0.08355681848999999    0.86      0.9565810839          0.09898616519999999    0.74      2.0857812480000004   0.1788304779          0.96         3.109895775            0.26205621749999997   0.97         3.832288056          0.2356659504          0.94          1.155620424           0.1189855568          0.96         4.220396608000001    0.24827947920000001   0.44        4.0298153805          0.19528758872999996   0.86        9.3174354256          4.3170512068999995   1.2         1.7603478886           5.442159703799999    1.07        1.0            0.74               1.17      0.94       0.0        1.15        0.0        0      0          1     23.63094   0.06229662048674616    
  COSMOS   405        462       150.060715   2.184173   -1.0        co3_01     1        578     4453.096   276.216    150.0607147   2.184216    0         37.0       0.7463605   0.1223374    1.28248     2.181096   0.7063763         0.1153617         1.646582   1.163106        0.1899525       1.269325      2.814           1.699      1.605      4.442         1.627884    0.2405666   0.49      0.08207483181000001     0.023840298390000004   1.0   0.124795008              0.032598680399999996   1.0   0.3778415696           0.03867129508          1.0   0.0305521725             0.0933664125          1.0       0.118897338              0.0807613947           1.0       0.2305363214            0.09483571653999999   1.0       0.047769880619999996    0.0767376456          1.0       0.1907036384            0.07993992203999999   1.0       0.24404775780000001     0.09811672524000001   1.0       0.21741189469999997     0.11600034669999999   1.0       0.2261002527           0.034054747329999996   1.0   -0.0158861574            0.04793081342          1.0   0.26680229399999994     0.04136222928          1.0   0.321547488            0.0377382864           1.0    0.30022593119999996    0.11350025440000001   1.0   0.5423834272          0.1382563648          1.0    0.9146438271          0.6476613939          0.21   0.37599586079999997   0.7591115532          0.14   0.386493072           0.407477072           0.1    0.4787164603          0.3521314017          0.12   0.928600233           0.4892434325          0.14   0.5578091365         1.3373361199999998    0.04   0.2693405    0.7006509   0.22      2.11609      1.428282    0.23      0.473534   0.0489046   5.78      -99.0      -99.0      0.0       1.07379    0.06258     3.08      0.2597159547           0.10263379229999998    0.52      0.4395111201          0.1123018884           0.54      0.6466169223000001   0.1691902728          0.99         0.9263882250000001     0.248590965           1.0          1.6646505480000002   0.21950916480000002   1.0           0.46576998480000004   0.1120496792          1.0          1.474082216          0.17426626080000002   0.49        1.4037681996          0.16318847493         0.8         -2.2839574906         4.2242149791         0.97        5.161710788799999      4.9668287966         1.06        0.04           0.52               0.04      0.99       0.0        0.93        0.0        0      0          1     6.123144   0.15480376192394027    
  COSMOS   2357       2465      150.053497   2.204463   -1.0        co3_01     1        2437    4626.543   762.367    150.0534821   2.2044718   0         102.0      1.675444    0.08458996   1.152103    2.561266   1.654005          0.07976666        1.646582   2.723454        0.1313423       3.724716      3.252           3.108      2.251      6.163         4.291257    0.2242832   1.03      0.08244054333           0.027916138920000003   1.0   0.0589096482             0.038352826199999995   1.0   0.45783297559999997    0.04564738068          1.0   -0.1285494               0.1099657695          1.0       -0.00802323858           0.09495893400000001    1.0       -0.03056771874          0.1120291814          1.0       0.1326304672            0.08999309704         1.0       0.29490700690000005     0.09389326265         1.0       0.5882282796            0.1159992851          1.0       0.48488535899999996     0.13770780659999998   1.0       0.3214569511           0.039829077330000004   1.0   -0.0013929868600000002   0.05642713953          1.0   0.2296551552            0.04855898658          1.0   0.35424816000000003    0.0444105696           1.0    0.49073223680000005    0.1333613008          1.0   0.1914589504          0.1624978112          1.0    2.947768575           0.3243190416          1.16   2.202869664           0.30085750800000005   1.18   0.827201968           0.137819008           1.22   0.6483990110000001    0.1279798182          1.2    0.880906333           0.18846313850000002   1.22   4.23688503           0.2884926975          1.23   0.5417486    0.3679565   1.1       3.173691     0.7849883   1.05      1.14       0.0941237   2.09      -99.0      -99.0      0.0       2.15324    0.106751    1.42      -99.0                  -99.0                  0.0       -99.0                 -99.0                  0.0       1.2808604700000001   0.2017806048          0.97         2.4962238              0.29389143            0.99         4.226368752          0.27498395880000004   0.89          0.6825846868000001    0.1380436244          0.92         6.269500704          0.2763658792          0.38        7.4999996955          0.22130884268999998   0.71        -1.0701740473         4.2759155661         1.17        11.687590236           5.9373676161999995   0.93        1.0            0.0                1.16      0.89       0.0        1.12        0.0        0      0          1     20.73554   0.06226246687818306    
  COSMOS   16459      15710     150.145218   2.340247   1.418       co1_03     1        15224   2426.726   4022.284   150.1452332   2.3402853   0         125.0      3.4415      0.07579053   1.136057    2.350517   3.832117          0.07147766        1.646582   6.309894        0.1176938       7.120508      2.829           3.449      2.312      6.58          8.089303    0.2148898   1.28      2.060693466             0.025843454520000003   1.0   2.0631351                0.034991314800000006   1.0   2.5147289639999997     0.0417783476           1.0   2.22540605               0.1007805365          1.0       2.10496125               0.08714856779999999    1.0       2.327111109             0.10332646171         1.0       1.9440963079999998      0.08204801219999999   1.0       2.3025953169999998      0.08631077278999999   1.0       2.307058477             0.10647065289999999   1.0       2.41546263              0.12627216559999999   1.0       2.15695693             0.036669637990000004   1.0   1.977552269              0.05113560176          1.0   2.1430840919999996      0.04481613234          1.0   2.25125376             0.040913323200000004   1.0    3.362505744            0.12192192479999998   1.0   3.797442272           0.1503964448          1.0    7.367738661000001     0.3161796408          1.02   7.314576324           0.2869691616          1.11   5.4445964799999995    0.126680896           1.23   6.390384741           0.1176417905          1.19   6.254302965           0.17691666300000003   1.17   8.281532539999999    0.2613183315          1.23   6.386306     0.3614647   0.96      6.786936     0.8102657   0.83      6.2431     0.123746    1.01      6.55041    0.245315   0.91      7.23623    0.116357    1.01      2.0705177879999996     0.08005571796          1.03      2.880544797           0.08629359687          1.06      6.527941686          0.17312433750000003   1.1          8.116677450000001      0.25763031000000003   1.09         7.941935556000001    0.2273532048          1.09          5.3958254320000005    0.1145034184          1.11         9.65482052           0.15874506640000002   1.23        9.545368013999997     0.15502811921999998   1.25        10.217987184          4.6891729819         1.07        -0.64882307202         5.424464114799999    0.99        1.0            1.03               1.02      1.09       0.91       1.02        0.83       0      0          1     53.6128    0.14832457684673492    
  COSMOS   16580      15840     150.141479   2.341197   -1.0        co1_03     1        15268   2516.503   4044.17    150.1414795   2.3411977   0         123.0      4.068197    0.07609424   1.153899    2.183017   4.768618          0.07175639        1.646582   7.851919        0.1181527       7.696466      2.488           2.782      2.48       6.12          8.880943    0.2003622   1.27      0.09041942091           0.023992638300000004   1.0   0.0598686894             0.03249139920000001    1.0   0.4181108536           0.03881015468          1.0   0.043203347              0.093654287           1.0       0.0872189094             0.0809726421           1.0       0.06696279404           0.09603568228         1.0       -0.05736282475          0.07618350663         1.0       0.07967426533000001     0.08012681368999999   1.0       0.1396697945            0.09893930231         1.0       0.5064732967            0.11728976839999998   1.0       0.1376942817           0.03404280719          1.0   -0.03733693857           0.04749561364          1.0   0.09972682679999999     0.041604776819999995   1.0   0.171949392            0.0380022192           1.0    0.7960124224           0.11330259199999998   1.0   0.6247743840000001    0.1396534208          1.0    6.292332939           0.3313925223          0.8    5.677657248           0.30419407319999997   0.85   2.36754176            0.12388856            1.11   3.274536226           0.11521351789999999   1.07   4.326311690000001     0.177652851           1.0    8.995036485          0.2544004485          1.12   4.221601     0.4048772   0.66      7.18058      0.9329609   0.54      3.87169    0.116007    0.99      4.86071    0.162006   1.8       5.86646    0.108577    1.0       0.2076465102           0.07396469412          1.04      0.6052846878          0.08051001659999998    1.05      4.056892110000001    0.15936880050000002   1.12         6.69559905             0.238316715           1.1          8.665669296          0.21041298360000002   1.1           2.387074244           0.1067990932          1.1          12.556601520000001   0.1619603304          1.23        13.39309647           0.14897712492         1.18        21.247265078          4.5342508832         0.98        6.982905702999999      5.693015165          0.87        0.8            1.04               0.8       1.1        0.99       0.94        0.54       0      0          1     66.45567   0.003095964060153288   
  COSMOS   11816      11343     150.146881   2.295284   1.6475      co1_03     1        10930   2386.452   2942.451   150.1468964   2.2952943   0         145.0      3.583134    0.08425333   1.135409    2.373103   3.606218          0.07944918        1.646582   5.937932        0.1308196       7.489059      3.094           3.171      2.528      6.597         8.503147    0.239555    1.03      2.259740577             0.025972458780000002   1.0   2.2202037000000003       0.0355967742           1.0   2.655648468            0.042375443879999995   1.0   2.2898735500000003       0.102016987           1.0       2.29704279               0.0878409651           1.0       2.4019065989999997      0.10306753764         1.0       2.3362553829999997      0.08298750614         1.0       2.393175136             0.087062448           1.0       2.598189723             0.107868821           1.0       2.6868894429999997      0.1276618644          1.0       2.2456271500000002     0.03729062314000001    1.0   2.0399400069999998       0.05189713931          1.0   2.312671692             0.04516583688          1.0   2.31281376             0.0410138256           1.0    3.0881753759999997     0.1236490112          1.0   2.742362016           0.1518911264          1.0    9.70802007            0.3277243605          0.98   6.321209184000001     0.2968305864          1.04   4.817565279999999     0.147414064           0.94   5.594618367           0.1335704474          0.95   6.871612435           0.198517448           0.96   8.151370035          0.30496384749999994   0.92   6.292265     0.3489476   1.05      6.976999     0.7686983   0.94      6.44556    0.123823    1.03      6.72861    0.209868   1.26      6.86708    0.116302    1.03      2.3368782929999994     0.06640470402          1.52      2.779511553           0.07287581106          1.5       6.83783307           0.1821433248          1.0          7.7968191000000004     0.2683364775          1.01         8.159573772          0.23713888680000003   1.01          5.201114232           0.12030883680000001   1.02         10.541695760000001   0.15927818400000002   1.14        11.945356253999998    0.16930330091999998   1.02        1.2334107968          4.0463442836         1.24        6.0552391664           5.433429809399999    1.11        0.92           1.5                0.92      1.0        1.03       1.19        0.92       0      0          1     45.39024   0.06666025830331455    
  COSMOS   14269      13653     150.14003    2.318051   -1.0        co1_03     1        13110   2551.123   3488.462   150.1400452   2.3180447   0         63.0       1.450648    0.08296092   1.21826     2.063808   1.727227          0.07823046        1.646582   2.84402         0.1288128       2.457488      2.266           2.316      2.036      5.06          2.99386     0.1821726   1.07      0.038578017900000004    0.022587951840000006   1.0   0.028345356              0.0308797476           1.0   0.04708977328          0.03686428108          1.0   -0.0839881385            0.08871197950000001   1.0       0.0194640327             0.076387416            1.0       -0.02947697816          0.08993396766         1.0       -0.03098694907          0.07206728683         1.0       0.0247578826            0.07565594454         1.0       0.1491963989            0.09334348682         1.0       0.04230528784999999     0.11065020889999999   1.0       0.0323812682           0.03235944319          1.0   0.03962651642            0.044899434690000004   1.0   -0.011506425479999999   0.039380011140000004   1.0   0.014016072000000001   0.0358362192           1.0    0.1604043792           0.1076839712          1.0   0.1042186944          0.1322422912          1.0    1.641497556           0.3274324206          0.74   1.313386524           0.304479282           0.75   0.13764918399999998   0.12053209599999999   1.06   0.1199869957          0.111735312           1.02   0.2764138565          0.17175345200000003   0.96   2.80187398           0.244161052           1.08   0.6815161    0.4193011   0.55      2.778946     0.9661981   0.45      0.33561    0.120676    0.82      0.739265   0.209976   0.96      0.886685   0.103681    0.98      0.014711279969999998   0.05024475578999999    2.01      0.03259633104         0.05584300839          1.94      0.391641003          0.15973322310000002   0.99         2.17832055             0.235459875           1.0          3.294138492          0.2068802604          1.01          0.2413171216          0.10463364000000001   1.02         6.112488296          0.1339660496          1.2         8.155617795           0.13618912787999998   1.22        8.2424817589          4.521754818200001    0.92        7.6004114419999995     5.193148348199999    1.12        0.74           1.94               0.74      0.99       0.82       0.88        0.45       0      0          1     22.0787    0.05919258734016834    
  COSMOS   14532      13894     150.135742   2.321051   1.4281      co1_03     1        13413   2654.294   3560.159   150.1357422   2.3210323   0         84.0       1.757981    0.08623706   1.176059    2.198361   1.922323          0.08130747        1.646582   3.165262        0.1338794       3.286124      2.651           2.643      2.242      5.672         3.864677    0.2106435   0.99      0.5392138728            0.024057619110000004   1.0   0.590470452              0.0328815864           1.0   0.8939992556           0.039276116            1.0   0.7509029800000001       0.094549843           1.0       0.470311506              0.0814099398           1.0       0.5303712579            0.0959335805          1.0       0.5957621592999999      0.07674439696         1.0       0.5646592995999999      0.08055250577         1.0       0.8609258097            0.09939271839         1.0       0.8949528594999999      0.11783876019999999   1.0       0.7296149778           0.034437516900000006   1.0   0.4513726777             0.04779600824          1.0   0.5988315198            0.04193724306          1.0   0.739155024            0.0381944688           1.0    1.2239953439999998     0.11477298559999999   1.0   1.444320256           0.1408451264          1.0    3.379975413           0.371879058           0.65   3.378572112           0.353857236           0.63   2.0240190399999998    0.134208784           0.97   2.324612212           0.1303298529          0.85   2.63792784            0.204110102           0.77   3.8159915699999996   0.2931551445          0.85   2.975844     0.4831569   0.47      3.31616      0.9862888   0.49      2.60624    0.116338    1.0       2.89922    0.225075   0.95      3.36226    0.109332    1.0       0.6883944912           0.05816249814          1.7       1.062723285           0.06263740665          1.75      2.747246031          0.17110773990000003   0.98         3.6851041500000004     0.2522627625          0.99         3.782531664          0.2217180852          1.0           2.152003004           0.1120184876          1.01         4.999193704          0.1259809184          1.28        5.753328282           0.14368325985         1.18        3.1199833834          4.635845397200001    0.86        -3.3438604308          5.2007077008         1.08        0.63           1.7                0.63      0.98       0.95       0.82        0.47       0      0          1     23.64264   0.06732384384272563    
  COSMOS   12368      11865     150.136932   2.300024   -1.0        co1_03     1        11416   2625.622   3056.279   150.1369324   2.3000381   0         119.0      3.480293    0.08734772   1.166939    2.157955   4.032099          0.08237463        1.646582   6.639181        0.1356366       6.435913      2.462           2.672      2.354      5.844         7.510315    0.2196158   0.96      0.027336816450000002    0.023591983140000005   1.0   0.0848309358             0.0324068316           1.0   0.445564592            0.03856829988          1.0   -0.0073545849500000005   0.0929126095          1.0       0.11609146499999999      0.07994934990000001    1.0       0.10043631216999999     0.09375166761999999   1.0       0.1023274098            0.07541195277         1.0       0.09128189026           0.0790897404          1.0       0.276439835             0.09787673511000002   1.0       0.1621713674            0.11593855979999998   1.0       0.19660614950000002    0.03388190891          1.0   0.03477812275            0.04710323871          1.0   0.1707551454            0.0410746758           1.0   0.205047696            0.0373265184           1.0    0.9793322239999999     0.1126693568          1.0   0.7041271648          0.1381536896          1.0    5.648096262           0.3723727371          0.63   5.060671284           0.34151487240000006   0.65   2.24991424            0.13363489599999998   0.95   3.352146291           0.1283256104          0.85   3.9061502000000003    0.200015551           0.78   7.399931919999999    0.29001248949999997   0.84   4.239213     0.4693101   0.48      6.326972     0.9781939   0.48      3.71965    0.114208    1.0       4.67923    0.191296   1.26      5.21288    0.106124    1.02      0.22018052519999998    0.07254972053999999    1.05      0.5547350484          0.07958416986          1.04      4.057335837          0.1656376245          1.0          5.729051475            0.24404037000000003   1.01         7.284324168          0.2159667576          1.01          1.84658998            0.10938988640000001   1.02         11.2371276           0.1493201928          1.2         11.755818827999999    0.16846349246999998   1.05        19.380603892          4.5835606568000005   1.01        -0.5952816230199999    5.6888088278         0.95        0.63           1.04               0.63      1.0        1.0        0.97        0.48       0      0          1     48.94831   0.05078038854009279    
  COSMOS   12378      11871     150.133057   2.303251   1.6033      co1_03     1        12003   2718.313   3133.394   150.1330719   2.3032517   3         932.0      28.28203    0.0899808    1.043083    3.384491   28.84351          0.08486112        1.646582   47.49319        0.1397308       91.76672      4.694           6.525      5.295      13.696        95.72026    0.5799518   0.91      3.2888427420000004      0.03698712492          1.0   2.85041484               0.0508298934           1.0   5.659393123999999      0.06051363427999999    1.0   3.3118943000000005       0.14581705            1.0       3.72592332               0.125410614            1.0       3.795617482             0.1471129072          1.0       2.5714242400000002      0.1182511253          1.0       3.603942419             0.12396377839999999   1.0       4.705722819             0.1533270275          1.0       6.793297462             0.1817193245          1.0       3.2925327529999997     0.05311267882          1.0   3.7121200630000004       0.07380124324000001    1.0   2.86085895              0.06443844264          1.0   3.10373664             0.058575935999999995   1.0    8.250535904            0.17687475519999998   1.0   9.0501456             0.21667076159999998   1.0    75.11186871           0.5888117414999999    0.62   55.13954952           0.587615124           0.54   18.452646400000003    0.22842792            0.8    25.14063838           0.2185667497          0.72   39.31619930000001     0.33567896950000004   0.68   95.42181815          0.49445988099999993   0.71   29.36341     0.7285065   0.49      85.9878      1.372211    0.6       34.1566    0.179117    1.0       43.9564    0.302891   1.24      53.6966    0.168108    1.0       3.043421226            0.09713130896999998    1.44      6.427069973999999     0.1053672633           1.46      37.29270528          0.2599220592          1.0          67.00277325            0.38484747            1.0          95.67569268000001    0.3389487156          1.01          16.6596226            0.1715972792          1.02         203.7613824          0.1897297104          1.26        300.12327774          0.21219632225999996   1.12        411.68401568          5.8034576368         1.11        578.86453636           7.168973208799999    1.08        0.54           1.44               0.54      1.0        1.0        1.07        0.49       0      0          1     339.8907   0.053655874935159616   
  COSMOS   13444      12902     150.125687   2.312191   -1.0        co1_03     1        12596   2895.028   3347.799   150.1257019   2.3121858   3         145.0      29.63269    0.09145607   1.119226    2.47042    25.3106           0.08624029        1.646582   41.67596        0.1420017       65.40698      3.606           3.538      2.649      7.133         73.2052     0.2824986   0.88      1.8838571070000003      0.02698785873          1.0   3.48073752               0.0370648434           1.0   12.76607112            0.044202689079999996   1.0   1.4209360000000002       0.106530194           1.0       3.01104342               0.0915521523           1.0       3.9478419539999994      0.10762628498         1.0       4.189809624             0.08628733882999999   1.0       6.9916917839999995      0.09036096036         1.0       10.129215864999999      0.111650668           1.0       10.74342514             0.1324589588          1.0       8.170119091            0.038713555069999996   1.0   1.0137821230000001       0.05375337933          1.0   5.217539556             0.047069690639999995   1.0   6.78102096             0.0428317152           1.0    17.25154496            0.12931503519999998   1.0   15.49234112           0.1581265408          1.0    57.08336751           0.3503967429          0.93   51.774935639999995    0.3378345456          0.87   24.8116768            0.16754601600000002   0.79   30.61217211           0.1540571864          0.77   38.091792000000005    0.228242028           0.78   72.96790184999999    0.36303425100000003   0.7    37.93368     0.3779402   0.97      68.74306     0.7918417   0.96      35.0422    0.149009    0.77      43.8832    0.255972   0.93      48.7943    0.136536    0.81      6.1783762829999995     0.08637245555999999    0.97      12.4368777            0.09394761284999999    0.98      37.45801719          0.1910622375          0.99         55.108683000000006     0.28287903000000003   0.99         71.76415356000001    0.24905117520000003   1.0           22.25066964           0.1259497904          1.01         111.329564           0.1871898824          1.32        124.70452604999998    0.21353637123         1.06        91.18831299200001     6.5991016675         0.91        80.777736146           7.9591788027999995   0.84        0.7            0.97               0.7       0.99       0.77       0.87        0.7        0      0          1     293.4893   0.056771513997229586   
  COSMOS   12515      12563     150.126434   2.312122   -1.0        co1_03     0        12800   2877.533   3346.228   150.1264343   2.3121202   3         3182.0     260.103     0.09140316   1.023011    3.592834   261.6987          0.08617802        1.646582   430.9083        0.1418991       913.4867      5.117           8.958      6.978      18.422        934.507     0.8361642   0.88      18.70896846             0.03925152066          1.0   34.8531066               0.0539023134           1.0   182.8872892            0.06428206312          1.0   14.148387000000001       0.15491359500000002   1.0       30.4869621               0.133140399            1.0       42.73866105             0.15651037229999998   1.0       48.68627225             0.12548879419999998   1.0       94.68111366999999       0.1314304255          1.0       152.7856049             0.16239636300000002   1.0       169.8197753             0.19264851549999998   1.0       101.4305106            0.05630666627000001    1.0   7.974322221              0.07817843943          1.0   62.89174782             0.06845813465999999    1.0   99.957024              0.0622927008           1.0    257.48434399999996     0.1880449168          1.0   265.0097408           0.22998571520000002   1.0    789.5606736           0.5096009784          0.93   745.5603576           0.5000494116          0.84   379.565424            0.251780672           0.74   450.7749051           0.2270232042          0.75   562.6326685           0.331955481           0.78   930.7301194999999    0.527984229           0.7    556.4282     0.5643928   0.92      905.2009     1.176377    0.92      525.029    0.221051    0.74      629.738    0.372228   0.93      702.184    0.201043    0.79      84.41928051            0.12434453309999999    0.99      205.5896388           0.1339253721           1.02      546.199614           0.2792657241          0.98         766.8959550000001      0.4134866925          0.98         934.5253680000001    0.3640109076          0.99          352.06337             0.1840720288          1.0          460.2315056          0.2014844976          1.31        369.18343917          0.22748479298999996   1.07        211.00172843          6.7733901577         0.91        268.17969131999996     8.2131948326         0.88        0.7            0.99               0.7       0.98       0.74       0.87        0.7        0      0          1     3036.722   0.006569239053520956   
