# vuds_ident   alpha          delta        spmask_obs   quad   slit   obj   det   meanflux   sn      maxdel   rmsdel   z_spec   zflags   id_iau                     id_candels   magi     id      x          y          ra            dec         SEflags   iso_area   Kstot       eKstot      ksauto      Ks_flux_radius   Ks_rkron_circ   Kstot07     eKstot07    apcorr     B              eB           wB    G              eG           wG    Gp          eGp        wGp   Hl           eHl         wHl    Hs           eHs         wHs    I           eI           wI    IA427          eIA427       wIA427   IA464         eIA464       wIA464   IA484          eIA484     wIA484   IA505          eIA505       wIA505   IA527        eIA527       wIA527   IA574          eIA574       wIA574   IA624        eIA624       wIA624   IA679       eIA679       wIA679   IA709       eIA709       wIA709   IA738       eIA738       wIA738   IA767       eIA767       wIA767   IA827        eIA827      wIA827   J1          eJ1          wJ1    J2          eJ2          wJ2    J3          eJ3          wJ3    Ks2           eKs2        wKs2   Ks          eKs         wKs    NB118        eNB118      wNB118   NB209         eNB209      wNB209   R            eR           wR    Rp          eRp          wRp   U              eU           wU    V            eV           wV    Z           eZ           wZ    Zp          eZp          wZp   f_F125W    e_F125W     w_F125W   f_F160W    e_F160W     w_F160W   id_irac   CH1         eCH1      wCH1   CH2         eCH2      wCH2   CH3         eCH3     wCH3   CH4        eCH4     wCH4   wmin_optical   wmin_fs   wmin_jhk   wmin_hst   wmin_irac   wmin_all   starflag   nearstar   nearsource   snr        snrflag   use   Separation             
  510999647    150.09089661   2.25502706   F51P005      1      59     1     OK    1.746      1.454   1.433    0.616    0.282    2        VUDS-J100021.81+021518.0   6359.0       24.994   4895    3729.107   1975.752   150.0909119   2.2550237   0         18.0       1.593468    0.1957905   1.242893    1.685            3.270628        1.478175    0.1640551   1.282064   0.1678236      0.01042632   1.0   0.2558032      0.01779057   1.0   65.63035    16.43184   1.0   0.8715899    0.1333486   1.15   0.7778278    0.1360817   1.14   0.6295723   0.01928507   1.0   0.1288932      0.04116949   1.0      0.2587955     0.09642278   1.0      0.2873005      0.039057   1.0      0.2611509      0.04927125   1.0      0.3898427    0.03507106   1.0      0.449249       0.07952184   1.0      0.4496289    0.04436093   1.0      0.5464708   0.07887795   1.0      0.4915344   0.05256988   1.0      0.542327    0.06145759   1.0      0.6169013   0.07401201   1.0      0.4673555    0.1023235   1.0      0.7333923   0.06578721   1.2    0.7077115   0.06641409   1.17   0.7621514   0.08501073   1.17   -0.05345384   0.3947617   1.0    0.8676636   0.1298848   1.17   0.7604093    0.1736459   1.07     1.044684      0.3701048   1.06     0.4663437    0.01646952   1.0   0.467601    0.02084826   1.0   0.09953601     0.02231845   1.0   0.3993094    0.02269451   1.0   0.5745623   0.06273078   1.0   0.7670258   0.07932358   1.0   0.619734   0.0265238   0.93      0.705098   0.0245319   0.94      4895      0.90037     0.38344   0.84   0.054905    0.44997   1.14   3.3424      2.8791   0.85   3.6266     2.9651   1.05   1.0            1.0       1.0        0.93       0.84        0.84       0          0          0            9.010234   1         1     0.056315755307013673   
  511244334    150.08956909   2.29800701   F51P005      1      60     1     OK    1.502      0.715   1.613    0.85     3.8322   2        VUDS-J100021.49+021752.8   9866.0       24.386   7696    3760.915   3006.039   150.0895844   2.2979505   0         24.0       1.888613    0.1915024   1.420658    1.732            3.055192        1.722952    0.1680837   1.329393   0.1181929      0.01042632   1.0   0.1392166      0.01779057   1.0   40.48206    16.43184   1.0   1.10448      0.1333486   1.15   0.7922878    0.1360817   1.14   0.5765893   0.01928507   1.0   0.1378764      0.04116949   1.0      0.05307336    0.09642278   1.0      0.08566439     0.039057   1.0      0.02919204     0.04927125   1.0      0.1984354    0.03507106   1.0      0.3622334      0.07952184   1.0      0.3459537    0.04436093   1.0      0.3805356   0.07887795   1.0      0.517442    0.05256988   1.0      0.4912257   0.06145759   1.0      0.4520397   0.07401201   1.0      0.7218415    0.1023235   1.0      0.8277443   0.06691186   1.16   0.87478     0.06698912   1.15   0.825112    0.08612203   1.14   0.8402376     0.3947617   1.0    0.9113643   0.1327523   1.12   0.866578     0.1697256   1.12     0.4349548     0.3649761   1.09     0.3823483    0.01646952   1.0   0.364605    0.02084826   1.0   0.05812336     0.02231845   1.0   0.235387     0.02269451   1.0   0.6966884   0.06273078   1.0   0.8322324   0.07932358   1.0   0.681351   0.0255569   1.0       0.9874     0.0200632   1.41      7696      1.2509      0.54195   1.02   2.3742      0.77317   0.95   4.9031      3.6075   1.04   -1.8574    4.4322   0.95   1.0            1.0       1.0        1.0        0.95        0.95       0          0          0            10.25056   1         1     0.21075838209423353    
  511236775    150.09208679   2.35133791   F51P005      1      64     1     OK    1.04       1.428   1.045    0.532    2.9162   4        VUDS-J100022.09+022104.8   14321.0      24.602   11281   3700.558   4286.217   150.0921173   2.3512886   0         15.0       1.103583    0.1723817   0.7854715   1.794            2.805241        0.9564968   0.1596421   1.404994   0.4580528      0.01042632   1.0   0.5333781      0.01779057   1.0   147.1352    16.43184   1.0   0.7585956    0.1316426   1.18   0.9881145    0.1349035   1.16   0.6668584   0.01928507   1.0   0.279948       0.04116949   1.0      0.6051757     0.09642278   1.0      0.909158       0.039057   1.0      0.4832284      0.04927125   1.0      0.5543599    0.03507106   1.0      0.516473       0.07952184   1.0      0.5513066    0.04436093   1.0      0.6397254   0.07887795   1.0      0.6166841   0.05256988   1.0      0.6286249   0.06145759   1.0      0.840889    0.07401201   1.0      0.5725246    0.1023235   1.0      0.7325654   0.0629646    1.31   0.6114899   0.06451227   1.24   0.6438355   0.08325048   1.22   0.1564611     0.3947617   1.0    0.6789687   0.1256597   1.25   0.5769147    0.1728401   1.08     0.4584689     0.3736466   1.04     0.6053736    0.01646952   1.0   0.6315336   0.02084826   1.0   0.1640086      0.02231845   1.0   0.6051713    0.02269451   1.0   0.7530318   0.06273078   1.0   0.6438338   0.07932358   1.0   0.620392   0.0217515   1.38      0.747499   0.0199301   1.42      11281     0.74279     0.27946   1.17   0.05537     0.51849   0.88   1.7698      2.3743   1.15   2.7014     3.0736   0.88   1.0            1.0       1.0        1.38       0.88        0.88       0          0          0            5.991506   1         1     0.2086997156568844     
  510998000    150.09388733   2.26566195   F51P005      1      65     1     OK    2.748      2.028   0.54     0.3      2.0978   2        VUDS-J100022.53+021556.3   7201.0       24.867   5579    3657.207   2231.29    150.0939178   2.2656703   0         50.0       3.708532    0.2682132   3.269829    2.337            4.638192        2.654969    0.1661071   1.134167   0.3597194      0.01042632   1.0   0.4436742      0.01779057   1.0   158.6682    16.43184   1.0   1.582646     0.1339322   1.14   1.941533     0.1372913   1.12   0.6149156   0.01928507   1.0   0.3825363      0.04116949   1.0      0.26039       0.09642278   1.0      0.4201923      0.039057   1.0      0.5200933      0.04927125   1.0      0.5214714    0.03507106   1.0      0.5527279      0.07952184   1.0      0.5419073    0.04436093   1.0      0.5372596   0.07887795   1.0      0.536815    0.05256988   1.0      0.5660021   0.06145759   1.0      0.7023547   0.07401201   1.0      0.3933396    0.1023235   1.0      0.6835341   0.06662529   1.17   1.123466    0.06788037   1.12   1.193779    0.08727808   1.11   2.294773      0.3947617   1.0    1.911052    0.1315827   1.14   1.421915     0.1744631   1.06     1.645118      0.3736466   1.04     0.5252329    0.01646952   1.0   0.5816389   0.02084826   1.0   0.2635882      0.02231845   1.0   0.569602     0.02269451   1.0   0.6664153   0.06273078   1.0   0.696809    0.07932358   1.0   1.19       0.0258196   0.98      1.57239    0.0240184   0.98      5579      2.1157      0.21728   1.16   1.8068      0.35027   1.14   3.3487      2.2229   1.17   -2.3457    2.8106   1.06   1.0            1.0       1.0        0.98       1.0         0.98       0          0          0            15.98347   1         1     0.1136535684521676     
  511244572    150.09376526   2.30411506   F51P005      1      66     1     OK    2.506      2.16    1.144    0.645    1.8921   2        VUDS-J100022.50+021814.8   10446.0      24.823   8101    3660.859   3153.024   150.0937653   2.304074    0         20.0       1.497012    0.1891281   1.169771    1.831            3.291689        1.30732     0.1575549   1.279748   0.45567        0.01042632   1.0   0.5470316      0.01779057   1.0   166.8294    16.43184   1.0   1.141239     0.1294665   1.22   1.24856      0.1343257   1.17   0.5803297   0.01928507   1.0   0.3931117      0.04116949   1.0      0.4119021     0.09642278   1.0      0.5194778      0.039057   1.0      0.5235044      0.04927125   1.0      0.5632094    0.03507106   1.0      0.6565023      0.07952184   1.0      0.4855674    0.04436093   1.0      0.6584501   0.07887795   1.0      0.5814155   0.05256988   1.0      0.6005787   0.06145759   1.0      0.5367037   0.07401201   1.0      0.497888     0.1023235   1.0      0.7870754   0.06345082   1.29   0.9189268   0.06425371   1.25   0.9822028   0.08257638   1.24   0.978893      0.3947617   1.0    0.8153513   0.1246663   1.27   0.7699871    0.1712616   1.1      1.404382      0.3683713   1.07     0.5692359    0.01646952   1.0   0.5138374   0.02084826   1.0   0.4141557      0.02231845   1.0   0.5506186    0.02269451   1.0   0.6231425   0.06273078   1.0   0.6564945   0.07932358   1.0   0.975534   0.0255393   1.0       1.22351    0.0236119   1.01      8101      1.3671      0.39894   1.04   1.4332      0.64083   1.01   -0.97854    2.9513   1.02   0.12922    3.4138   0.99   1.0            1.0       1.0        1.0        0.99        0.99       0          0          0            8.297552   1         1     0.14781607002748495    
  511001467    150.09524536   2.24233699   F51P005      1      67     1     OK    2.801      2.018   1.072    0.475    2.097    3        VUDS-J100022.85+021432.4   5382.0       24.434   4035    3624.673   1671.0     150.0952606   2.2423258   0         54.0       4.254162    0.254503    3.735696    2.247            4.565321        3.168044    0.1603215   1.138787   0.4449066      0.01042632   1.0   0.5724863      0.01779057   1.0   175.2955    16.43184   1.0   1.873837     0.1322039   1.17   2.264457     0.1366825   1.13   0.7655598   0.01928507   1.0   0.3865263      0.04116949   1.0      0.3951071     0.09642278   1.0      0.4798655      0.039057   1.0      0.5639201      0.04927125   1.0      0.5273284    0.03507106   1.0      0.6243661      0.07952184   1.0      0.6351799    0.04436093   1.0      0.8608931   0.07887795   1.0      0.7314585   0.05256988   1.0      0.6264516   0.06145759   1.0      0.691372    0.07401201   1.0      0.716724     0.1023235   1.0      0.9859027   0.06471743   1.24   1.39365     0.06585363   1.19   1.503062    0.08359378   1.21   2.28226       0.3947617   1.0    2.186663    0.1266772   1.23   1.752557     0.1736459   1.07     1.671418      0.3701048   1.06     0.6828068    0.01646952   1.0   0.7012483   0.02084826   1.0   0.3371213      0.02231845   1.0   0.71006      0.02269451   1.0   0.8670246   0.06273078   1.0   0.9001511   0.07932358   1.0   1.31411    0.0252123   1.03      1.77089    0.0236854   1.01      4035      2.1785      0.31602   0.97   1.5399      0.45487   0.93   -2.8816     2.6361   0.93   -1.4904    2.8924   0.96   1.0            1.0       1.0        1.01       0.93        0.93       0          0          0            19.76057   1         1     0.06803125162518778    
  510994477    150.09535217   2.28722692   F51P005      1      68     1     OK    2.114      1.783   1.158    0.555    1.8256   1        VUDS-J100022.88+021714.0   8991.0       24.882   7047    3623.161   2748.667   150.0953369   2.2872264   0         33.0       3.019756    0.4232632   2.747615    2.381            5.411557        2.177115    0.2246418   1.099046   0.3529051      0.01042632   1.0   0.4771201      0.01779057   1.0   100.2293    16.43184   1.0   0.6218874    0.1773702   0.65   2.369876     0.1924485   0.57   0.6007897   0.01928507   1.0   0.2920653      0.04116949   1.0      0.4443727     0.09642278   1.0      0.3435892      0.039057   1.0      0.4027554      0.04927125   1.0      0.5066855    0.03507106   1.0      0.5180312      0.07952184   1.0      0.5047684    0.04436093   1.0      0.5579422   0.07887795   1.0      0.4167087   0.05256988   1.0      0.3098066   0.06145759   1.0      0.4403402   0.07401201   1.0      0.4355271    0.1023235   1.0      0.6290534   0.08938721   0.65   0.9504937   0.08776387   0.67   0.4560462   0.1131865    0.66   1.240363      0.3947617   1.0    1.565844    0.1784248   0.62   0.4434061    0.2245259   0.64     0.6995103     0.4655221   0.67     0.5637073    0.01646952   1.0   0.5451233   0.02084826   1.0   0.2370535      0.02231845   1.0   0.5325149    0.02269451   1.0   0.6153368   0.06273078   1.0   0.8075617   0.07932358   1.0   0.661334   0.0256364   0.99      1.41707    0.023932    0.99      7047      0.23371     0.28743   1.03   0.68972     0.41209   1.14   -2.3315     2.6375   0.99   5.2411     3.0594   1.14   1.0            0.57      1.0        0.99       0.99        0.57       0          0          0            9.691494   1         1     0.054960095142261016   
  511240861    150.09550476   2.32737803   F51P005      1      69     1     OK    0.784      1.147   1.578    0.811    0.3493   3        VUDS-J100022.92+021938.5   12351.0      24.72    9672    3617.751   3710.888   150.0955658   2.3273172   0         18.0       1.431667    0.1830071   1.077902    1.493            3.080637        1.405238    0.1599542   1.328197   0.1425866      0.01042632   1.0   0.2173776      0.01779057   1.0   50.69135    16.43184   1.0   0.7737027    0.1327726   1.16   0.8683341    0.1372913   1.12   0.5410269   0.01928507   1.0   0.15569        0.04116949   1.0      0.09267499    0.09642278   1.0      0.1290958      0.039057   1.0      0.231675       0.04927125   1.0      0.3005955    0.03507106   1.0      0.2347123      0.07952184   1.0      0.4601172    0.04436093   1.0      0.5944116   0.07887795   1.0      0.478564    0.05256988   1.0      0.4396893   0.06145759   1.0      0.4017495   0.07401201   1.0      0.4015988    0.1023235   1.0      0.6231658   0.06394848   1.27   0.6424859   0.06451227   1.24   0.7760212   0.08359378   1.21   0.8612792     0.3947617   1.0    0.7730982   0.1256597   1.25   0.8356267    0.1752919   1.05     0.7466043     0.3791552   1.01     0.4495946    0.01646952   1.0   0.4450839   0.02084826   1.0   0.1045708      0.02231845   1.0   0.3326185    0.02269451   1.0   0.7121863   0.06273078   1.0   0.7164503   0.07932358   1.0   0.588706   0.0255705   1.0       0.846698   0.023972    0.98      9672      0.24134     0.28569   1.03   0.14448     0.49627   0.89   -2.3457     3.1605   0.93   0.10984    3.7904   0.93   1.0            1.0       1.0        0.98       0.89        0.89       0          0          0            8.785252   1         1     0.3101024676664105     
  510999708    150.09768677   2.25563002   F51P005      1      70     1     OK    1.409      1.38    0.903    0.523    3.5575   2        VUDS-J100023.44+021520.2   6406.0       24.671   4917    3567.099   1990.105   150.0976715   2.2556212   0         38.0       3.435814    0.2174159   2.849687    1.82             3.783833        3.186652    0.162377    1.205681   0.1389664      0.01042632   1.0   0.238276       0.01779057   1.0   83.6284     16.43184   1.0   1.306608     0.1322039   1.17   0.6761837    0.1354887   1.15   0.7654523   0.01928507   1.0   -0.007590368   0.04116949   1.0      0.1032522     0.09642278   1.0      0.2302347      0.039057   1.0      0.2741422      0.04927125   1.0      0.2690584    0.03507106   1.0      0.3952672      0.07952184   1.0      0.6208913    0.04436093   1.0      0.7550518   0.07887795   1.0      0.6975003   0.05256988   1.0      0.6506754   0.06145759   1.0      0.5731613   0.07401201   1.0      0.7102481    0.1023235   1.0      0.7708459   0.0655148    1.21   0.7948345   0.06641409   1.17   0.817098    0.08464975   1.18   1.908832      0.3947617   1.0    1.80745     0.1282509   1.2    0.962927     0.1728401   1.08     0.8109356     0.3701048   1.06     0.6008205    0.01646952   1.0   0.5260697   0.02084826   1.0   0.02783777     0.02231845   1.0   0.3991634    0.02269451   1.0   0.7714838   0.06273078   1.0   0.9991192   0.07932358   1.0   0.835993   0.0251579   1.03      0.866424   0.0236505   1.01      4917      0.92636     0.37901   0.76   2.0081      0.39489   0.95   3.0831      2.7012   0.82   3.4802     2.9793   0.94   1.0            1.0       1.0        1.01       0.76        0.76       0          0          0            19.62502   1         1     0.06344627018097307    
  511244389    150.09701538   2.29567599   F51P005      1      71     1     OK    0.733      0.35    1.492    0.788    0.0      4        VUDS-J100023.28+021744.4   9683.0       24.152   7522    3582.86    2949.952   150.0970154   2.2956128   0         29.0       2.52426     0.2222024   2.006018    1.615            3.414065        2.340758    0.1799114   1.258343   0.05325735     0.01042632   1.0   0.1314376      0.01779057   1.0   -1.446579   16.43184   1.0   1.653864     0.1351227   1.12   1.925345     0.1398106   1.08   1.008264    0.01928507   1.0   -0.06959268    0.04116949   1.0      0.1417632     0.09642278   1.0      0.1246834      0.039057   1.0      0.06273866     0.04927125   1.0      0.1271969    0.03507106   1.0      0.2252372      0.07952184   1.0      0.3575037    0.04436093   1.0      0.6514716   0.07887795   1.0      0.6224735   0.05256988   1.0      0.5881708   0.06145759   1.0      0.7248182   0.07401201   1.0      0.8793247    0.1023235   1.0      1.417693    0.07100901   1.03   1.480549    0.07113005   1.02   1.722862    0.09060414   1.03   1.553334      0.3947617   1.0    1.28144     0.1426478   0.97   1.843621     0.1682302   1.14     0.9100639     0.3633134   1.1      0.4744221    0.01646952   1.0   0.4791625   0.02084826   1.0   -0.01540409    0.02231845   1.0   0.2559121    0.02269451   1.0   1.275203    0.06273078   1.0   0.9901786   0.07932358   1.0   1.53717    0.0252119   1.03      1.63617    0.0237711   1.0       7522      1.2102      0.3567    1.12   0.53803     0.53502   0.9    -0.85122    2.2423   1.08   -5.996     2.6939   0.93   1.0            0.97      1.0        1.0        0.9         0.9        0          0          0            13.01061   1         1     0.22748401137607538    
  511236765    150.09710693   2.34927607   F51P005      1      72     1     OK    2.302      1.816   1.451    0.67     2.4662   4        VUDS-J100023.30+022057.3   14176.0      22.883   11063   3580.001   4236.853   150.0971375   2.3492312   0         68.0       6.707927    0.2873938   6.063332    2.251            5.216658        5.176763    0.1594871   1.10631    0.3609515      0.01042632   1.0   0.5405217      0.01779057   1.0   170.9029    16.43184   1.0   3.607444     0.1322039   1.17   2.786122     0.1354887   1.15   1.020006    0.01928507   1.0   0.1792355      0.04116949   1.0      0.4884585     0.09642278   1.0      0.4880461      0.039057   1.0      0.6605145      0.04927125   1.0      0.6179321    0.03507106   1.0      0.7448055      0.07952184   1.0      0.9581956    0.04436093   1.0      0.9742626   0.07887795   1.0      0.8112978   0.05256988   1.0      0.9353608   0.06145759   1.0      0.9056755   0.07401201   1.0      0.9479824    0.1023235   1.0      1.363413    0.06369819   1.28   1.506081    0.06451227   1.24   1.954381    0.08325048   1.22   4.133058      0.3947617   1.0    3.539408    0.1251601   1.26   1.561359     0.1744631   1.06     2.924271      0.3718631   1.05     0.8709373    0.01646952   1.0   0.9095926   0.02084826   1.0   0.1765494      0.02231845   1.0   0.764658     0.02269451   1.0   1.284343    0.06273078   1.0   1.332722    0.07932358   1.0   1.63307    0.0253504   1.02      2.6725     0.0237111   1.01      11063     4.1284      1.245     0.91   5.0447      0.95785   0.87   6.5572      2.4801   0.88   3.2751     2.9114   0.86   1.0            1.0       1.0        1.01       0.86        0.86       0          0          0            32.45881   1         1     0.19540644718257577    
  511244353    150.09921265   2.29843712   F51P005      1      73     1     OK    1.278      1.478   1.717    0.901    2.3826   1        VUDS-J100023.81+021754.3   9908.0       23.291   7712    3528.021   3017.581   150.0993042   2.2984302   0         29.0       2.129346    0.2279631   1.779834    2.085            3.86401         1.677207    0.1673037   1.196373   0.1779357      0.01042632   1.0   0.2652738      0.01779057   1.0   90.98192    16.43184   1.0   1.117677     0.1327726   1.16   1.059252     0.1354887   1.15   0.472553    0.01928507   1.0   0.1126996      0.04116949   1.0      0.3867892     0.09642278   1.0      0.3405815      0.039057   1.0      0.3232032      0.04927125   1.0      0.3228851    0.03507106   1.0      0.1850782      0.07952184   1.0      0.379086     0.04436093   1.0      0.3434721   0.07887795   1.0      0.408555    0.05256988   1.0      0.2289919   0.06145759   1.0      0.4438966   0.07401201   1.0      0.2993874    0.1023235   1.0      0.4456448   0.06662529   1.17   0.4931878   0.06669975   1.16   0.5741693   0.08612203   1.14   1.290061      0.3947617   1.0    1.153613    0.1321636   1.13   0.6034543    0.1712616   1.1      1.110617      0.3616731   1.11     0.3783498    0.01646952   1.0   0.4214615   0.02084826   1.0   0.1028183      0.02231845   1.0   0.3547802    0.02269451   1.0   0.3888259   0.06273078   1.0   0.5028629   0.07932358   1.0   0.533034   0.0252376   1.03      0.854021   0.0234755   1.03      7712      2.0152      0.34139   1.17   1.3878      0.51455   0.96   4.1904      2.2448   1.04   4.1849     2.4144   1.08   1.0            1.0       1.0        1.03       0.96        0.96       0          0          0            10.02493   1         1     0.33025577716500343    
  511236728    150.09892273   2.34693599   F51P005      1      74     1     OK    0.719      0.899   1.02     0.62     2.5512   2        VUDS-J100023.74+022048.9   13963.0      24.667   10947   3537.9     4182.693   150.0988922   2.3469746   3         22.0       1.440323    0.2071488   1.180412    1.908            3.674508        1.261798    0.1593129   1.220186   0.1413557      0.01042632   1.0   0.2057097      0.01779057   1.0   71.40134    16.43184   1.0   1.085266     0.1333486   1.15   0.8998785    0.1366825   1.13   0.3463806   0.01928507   1.0   0.1189223      0.04116949   1.0      0.3573023     0.09642278   1.0      0.2239649      0.039057   1.0      0.326669       0.04927125   1.0      0.2494234    0.03507106   1.0      0.2219392      0.07952184   1.0      0.3099622    0.04436093   1.0      0.4802356   0.07887795   1.0      0.4226146   0.05256988   1.0      0.185108    0.06145759   1.0      0.3232434   0.07401201   1.0      0.4608165    0.1023235   1.0      0.4493265   0.06394848   1.27   0.4324101   0.06451227   1.24   0.618573    0.08291137   1.23   -0.05930429   0.3947617   1.0    0.9147379   0.1251601   1.26   0.7537586    0.1769855   1.03     0.8949633     0.3701048   1.06     0.3054838    0.01646952   1.0   0.3417892   0.02084826   1.0   0.09999335     0.02231845   1.0   0.2997586    0.02269451   1.0   0.4242761   0.06273078   1.0   0.3506807   0.07932358   1.0   0.589099   0.0214473   1.42      0.847492   0.019839    1.44      10947     1.2755      0.35896   0.9    0.52676     0.49312   0.8    1.1058      2.1049   0.91   7.8219     2.5893   0.8    1.0            1.0       1.0        1.42       0.8         0.8        0          0          1            7.920247   1         0     0.17714231358452504    
  511001667    150.10108948   2.24172902   F51P005      1      75     1     OK    4.221      2.946   1.155    0.758    2.6457   4        VUDS-J100024.26+021430.2   5332.0       24.221   3987    3484.021   1656.433   150.1011353   2.2417183   0         50.0       4.280542    0.2703405   3.815427    2.355            4.857232        3.090602    0.1612069   1.121904   0.5596708      0.01042632   1.0   0.7021012      0.01779057   1.0   245.2022    16.43184   1.0   2.202383     0.1322039   1.17   2.085837     0.1337553   1.18   1.075152    0.01928507   1.0   0.4002623      0.04116949   1.0      0.7084523     0.09642278   1.0      0.8006307      0.039057   1.0      0.8861344      0.04927125   1.0      0.9111013    0.03507106   1.0      0.7001338      0.07952184   1.0      1.121306     0.04436093   1.0      1.156799    0.07887795   1.0      1.088478    0.05256988   1.0      1.032581    0.06145759   1.0      0.9077733   0.07401201   1.0      1.186981     0.1023235   1.0      1.219185    0.06394848   1.27   1.264662    0.06503891   1.22   1.464444    0.08394137   1.2    1.793626      0.3947617   1.0    2.193912    0.1271953   1.22   1.33157      0.1712616   1.1      1.847483      0.3633134   1.1      0.9866387    0.01646952   1.0   1.044046    0.02084826   1.0   0.3142046      0.02231845   1.0   1.022394     0.02269451   1.0   1.124943    0.06273078   1.0   1.281525    0.07932358   1.0   1.53501    0.025353    1.02      1.798      0.0238597   0.99      3987      2.7393      0.24712   0.96   2.851       0.40096   1.07   -2.9947     2.4574   0.99   1.9252     2.581    1.07   1.0            1.0       1.0        0.99       0.96        0.96       0          0          0            19.17164   1         1     0.16928341379784093    
  511240251    150.10055542   2.33141708   F51P005      1      76     1     OK    0.798      0.896   1.544    0.83     3.07     1        VUDS-J100024.13+021953.1   12689.0      24.811   9912    3497.158   3808.157   150.1005859   2.3313694   0         32.0       2.035733    0.2758987   1.824873    2.57             4.990105        1.288246    0.1599011   1.115548   0.103263       0.01042632   1.0   0.1578673      0.01779057   1.0   74.36903    16.43184   1.0   0.9899495    0.1345235   1.13   0.9565705    0.1366825   1.13   0.5058742   0.01928507   1.0   0.07405046     0.04116949   1.0      0.07028358    0.09642278   1.0      0.1159051      0.039057   1.0      0.2108092      0.04927125   1.0      0.2486313    0.03507106   1.0      0.2894325      0.07952184   1.0      0.2984171    0.04436093   1.0      0.5136649   0.07887795   1.0      0.4333065   0.05256988   1.0      0.4386074   0.06145759   1.0      0.6280561   0.07401201   1.0      0.4735273    0.1023235   1.0      0.7317763   0.06394848   1.27   0.6976612   0.06477399   1.23   0.6431963   0.08359378   1.21   1.080195      0.3947617   1.0    1.047045    0.1261654   1.24   0.7194852    0.177851    1.02     0.5289655     0.375456    1.03     0.3366901    0.01646952   1.0   0.3505465   0.02084826   1.0   0.06571488     0.02231845   1.0   0.2882386    0.02269451   1.0   0.6010944   0.06273078   1.0   0.7796673   0.07932358   1.0   0.769456   0.025338    1.02      0.726743   0.0239925   0.98      9912      0.47853     0.21889   0.96   0.60682     0.31002   1.15   0.90481     2.1374   0.9    2.5034     2.3297   1.12   1.0            1.0       1.0        0.98       0.9         0.9        0          0          0            8.056518   1         1     0.2036746073413438     
  511002524    150.10527039   2.23548508   F51P005      1      80     1     OK    0.362      0.933   1.56     0.746    2.4872   1        VUDS-J100025.26+021407.7   4774.0       24.745   3573    3384.118   1507.282   150.1053009   2.2355037   0         25.0       2.089679    0.3965496   1.96686     3.45             6.904351        0.9357347   0.1631155   1.062444   0.2365068      0.01042632   1.0   0.2765616      0.01779057   1.0   85.64831    16.43184   1.0   0.9378245    0.1316426   1.18   0.6443843    0.1354887   1.15   0.4006317   0.01928507   1.0   0.1864286      0.04116949   1.0      0.3258483     0.09642278   1.0      0.2889808      0.039057   1.0      0.3990489      0.04927125   1.0      0.3462983    0.03507106   1.0      0.2579153      0.07952184   1.0      0.318985     0.04436093   1.0      0.5708588   0.07887795   1.0      0.3602831   0.05256988   1.0      0.4938002   0.06145759   1.0      0.3158589   0.07401201   1.0      0.3378742    0.1023235   1.0      0.3958139   0.06420174   1.26   0.5059898   0.06477399   1.23   0.5235114   0.08325048   1.22   0.4419146     0.3947617   1.0    0.839084    0.1282509   1.2    0.7141142    0.1712616   1.1      0.9163726     0.3633134   1.1      0.3908871    0.01646952   1.0   0.4066692   0.02084826   1.0   0.15508        0.02231845   1.0   0.4215508    0.02269451   1.0   0.4160468   0.06273078   1.0   0.369608    0.07932358   1.0   0.416666   0.0250622   1.04      0.708112   0.0234638   1.03      3573      0.7991      0.21556   1.06   1.2959      0.38141   1.03   -2.8428     2.0524   1.07   2.3108     2.4441   1.08   1.0            1.0       1.0        1.03       1.0         1.0        0          0          0            5.736637   1         1     0.12860357779454795    
  511245286    150.10998535   2.29870391   F51P005      1      85     1     OK    0.836      0.998   1.643    0.778    2.5792   4        VUDS-J100026.39+021755.3   9909.0       24.91    7745    3272.107   3023.836   150.1099701   2.2986898   0         19.0       1.341238    0.2728098   1.183664    2.284            4.672539        0.9730119   0.1670097   1.133124   0.2506329      0.01042632   1.0   0.306118       0.01779057   1.0   64.99982    16.43184   1.0   0.9091308    0.13573     1.11   0.5476339    0.1372913   1.12   0.3627581   0.01928507   1.0   0.2878711      0.04116949   1.0      0.2574219     0.09642278   1.0      0.2774509      0.039057   1.0      0.3625022      0.04927125   1.0      0.2986656    0.03507106   1.0      0.4872606      0.07952184   1.0      0.3269551    0.04436093   1.0      0.3896243   0.07887795   1.0      0.3972888   0.05256988   1.0      0.3315712   0.06145759   1.0      0.3658515   0.07401201   1.0      0.2810087    0.1023235   1.0      0.3499346   0.06720215   1.15   0.4410141   0.06669975   1.16   0.3598009   0.08650226   1.13   0.3300136     0.3947617   1.0    0.7703536   0.1327523   1.12   0.3924256    0.1752919   1.05     0.6077422     0.3649761   1.09     0.3513539    0.01646952   1.0   0.3710482   0.02084826   1.0   0.151846       0.02231845   1.0   0.3572954    0.02269451   1.0   0.3788509   0.06273078   1.0   0.3431341   0.07932358   1.0   0.35616    0.02618     0.95      0.593468   0.0236781   1.01      7745      0.89153     0.2841    1.02   0.81769     0.45122   0.93   -2.4737     2.4687   1.04   3.7313     2.8442   1.02   1.0            1.0       1.0        0.95       0.93        0.93       0          0          0            5.826079   1         1     0.07476225556382357    
